Gene,Predicted Label,Probability
ERBIN,[0],[0.00477144]
OTUD3,[0],[0.00476016]
KANSL3,[0],[0.00475311]
RNF41,[0],[0.00474335]
NMS,[0],[0.00474186]
FGF14,[0],[0.00473172]
NAE1,[0],[0.00472796]
MEGF8,[0],[0.00471093]
ASIC4,[0],[0.00466067]
MRPS2,[0],[0.00465702]
GPR84,[0],[0.00465052]
TINF2,[0],[0.00464142]
STAMBP,[0],[0.00463977]
PPP2R5B,[0],[0.00460545]
RABGGTB,[0],[0.00458116]
EEF2KMT,[0],[0.00450817]
RAB5C,[0],[0.00450457]
CHGB,[0],[0.00449039]
MRPS18A,[0],[0.00446463]
VIPR1,[0],[0.00445523]
PLOD3,[0],[0.00445211]
CYTH2,[0],[0.00444629]
LIN52,[0],[0.00443039]
CPT1B,[0],[0.00442316]
OGN,[0],[0.00442035]
GALNT6,[0],[0.00440566]
RAB31,[0],[0.00439709]
PLCL1,[0],[0.00437907]
SETD7,[0],[0.0043746]
AKAP5,[0],[0.00435277]
GLRX5,[0],[0.0043465]
CRABP1,[0],[0.00434196]
HRH4,[0],[0.00432631]
MUC19,[0],[0.00431391]
COA1,[0],[0.00426946]
IFNA10,[0],[0.0042652]
APPL1,[0],[0.0042603]
UHRF2,[0],[0.00425458]
CACNA1I,[0],[0.00424958]
CELA2A,[0],[0.00424483]
KCNE1,[0],[0.00421419]
IFNA13,[0],[0.00418444]
FBXO25,[0],[0.0041417]
TEX101,[0],[0.00413484]
PDCD6IP,[0],[0.00408378]
MRPL39,[0],[0.00407775]
GRIN3B,[0],[0.00406019]
NPRL3,[0],[0.00405379]
DYNLL2,[0],[0.0040497]
TIMM50,[0],[0.00402676]
TAF1C,[0],[0.00402176]
ALDH3A2,[0],[0.00400743]
LSM4,[0],[0.00400643]
XRCC6,[0],[0.00400063]
CAMK2B,[0],[0.00397864]
MAPKAPK2,[0],[0.00396262]
CHSY3,[0],[0.00396106]
CNOT4,[0],[0.00395929]
NDE1,[0],[0.00394725]
DUSP18,[0],[0.00394299]
CFI,[0],[0.00391703]
GTF2I,[0],[0.00389006]
COX19,[0],[0.00388876]
BAG1,[0],[0.00385798]
NDUFA10,[0],[0.00385288]
NUP43,[0],[0.00384755]
EPHX1,[0],[0.00384083]
NCK2,[0],[0.00380352]
CHCHD5,[0],[0.00377826]
ARL13B,[0],[0.00377327]
CYB5R1,[0],[0.00375502]
TRIM5,[0],[0.00375448]
MTA1,[0],[0.00375432]
MT-ND6,[0],[0.00375375]
MT-ND1,[0],[0.00375375]
MT-ND3,[0],[0.00375375]
MT-ND2,[0],[0.00375375]
MT-ND5,[0],[0.00375375]
MT-ND4,[0],[0.00375375]
ATG9B,[0],[0.00374719]
AMBN,[0],[0.00373741]
ATXN2,[0],[0.00373268]
KDELR1,[0],[0.00372367]
EGLN1,[0],[0.00371137]
TP53I3,[0],[0.00370816]
NSMAF,[0],[0.00370541]
SETD9,[0],[0.00370323]
COL8A1,[0],[0.00369779]
RPP21,[0],[0.00367919]
OPA1,[0],[0.0036494]
AKR1B10,[0],[0.00364453]
DGKH,[0],[0.00364335]
VIP,[0],[0.00364051]
KIF17,[0],[0.00358868]
EEF1AKMT1,[0],[0.00358041]
SNRPA,[0],[0.00356104]
EEF1AKMT2,[0],[0.00355126]
GDF15,[0],[0.00353329]
SRSF7,[0],[0.00350371]
RPS6KA6,[0],[0.00347095]
ATP6V0E1,[0],[0.00345086]
KMT5A,[0],[0.00344787]
CLEC4M,[0],[0.00344021]
STAM,[0],[0.00343289]
USP6NL,[0],[0.00340925]
AURKC,[0],[0.00340182]
COL24A1,[0],[0.00339628]
FBXO21,[0],[0.00338791]
MOCS2,[0],[0.00338711]
MCAT,[0],[0.00337677]
COX5B,[0],[0.00336003]
NEFM,[0],[0.00336002]
PSMD5,[0],[0.00334858]
CAPNS1,[0],[0.0033406]
IL2RB,[0],[0.00333876]
MT-ND4L,[0],[0.00332723]
SNRPB,[0],[0.0033179]
RPA3,[0],[0.00330665]
RNASEL,[0],[0.00325916]
GIT1,[0],[0.00325452]
ARL6IP5,[0],[0.00323829]
MAPK7,[0],[0.0032325]
LOX,[0],[0.00320736]
CCL3,[0],[0.00318463]
PLA2G2D,[0],[0.00318096]
AASDHPPT,[0],[0.00315473]
PTCRA,[0],[0.00314944]
SMARCD3,[0],[0.00314912]
VTA1,[0],[0.00314693]
CSTF1,[0],[0.00313922]
NTS,[0],[0.00313397]
THADA,[0],[0.00313043]
CD274,[0],[0.00312857]
HIF1AN,[0],[0.00312234]
RAPGEF3,[0],[0.00310673]
FGF17,[0],[0.00309043]
RUVBL1,[0],[0.00308218]
ARIH1,[0],[0.00308125]
FXYD4,[0],[0.00305832]
IL20,[0],[0.00305708]
SEPTIN2,[0],[0.00302554]
AMELX,[0],[0.00302118]
PSAP,[0],[0.00300465]
SCN4B,[0],[0.00299296]
CGN,[0],[0.00299059]
PHYH,[0],[0.00298855]
KLB,[0],[0.0029567]
CYB5RL,[0],[0.00294609]
TRAP1,[0],[0.00293688]
SMCR8,[0],[0.00292328]
RALBP1,[0],[0.00291982]
ARHGEF15,[0],[0.00290777]
ARPC2,[0],[0.00290411]
MYO1C,[0],[0.00290029]
KLHL20,[0],[0.00290003]
CUL2,[0],[0.00289935]
EXOSC10,[0],[0.00289871]
FNBP1L,[0],[0.00288872]
MIGA1,[0],[0.00288423]
RAB3GAP1,[0],[0.00288044]
DENND3,[0],[0.00287692]
ACE2,[0],[0.00286294]
GPER1,[0],[0.00285173]
ELP6,[0],[0.0028399]
RHOG,[0],[0.00283677]
B3GNT3,[0],[0.0028312]
POLA2,[0],[0.0027783]
PRDM4,[0],[0.00277804]
PRSS23,[0],[0.00277341]
ELP3,[0],[0.00277222]
HERC5,[0],[0.00276777]
ST13,[0],[0.00275686]
PPP1R3C,[0],[0.00275437]
ATG12,[0],[0.00275379]
TRPM7,[0],[0.00273186]
TMED5,[0],[0.0027207]
SOCS5,[0],[0.00271953]
ULK1,[0],[0.0027152]
TCN2,[0],[0.0027137]
PIP5K1B,[0],[0.00271136]
B9D1,[0],[0.00271119]
PRDX2,[0],[0.00270906]
CPSF1,[0],[0.00270478]
FBXO43,[0],[0.0026925]
KCTD6,[0],[0.00267177]
RPRD1A,[0],[0.00266745]
ZC3H8,[0],[0.00266203]
CBLL1,[0],[0.00265023]
APBB3,[0],[0.00262002]
GPSM2,[0],[0.00261773]
TBC1D25,[0],[0.00261312]
DNAJA1,[0],[0.00260258]
CEP83,[0],[0.00260212]
ARHGAP26,[0],[0.00258684]
ADD1,[0],[0.00258269]
GCM1,[0],[0.00257879]
CAMK1G,[0],[0.00257344]
PCTP,[0],[0.00256572]
HAP1,[0],[0.00256569]
GHRH,[0],[0.00256459]
RPP40,[0],[0.00255241]
RASSF5,[0],[0.00254575]
DOCK6,[0],[0.00253924]
CTSO,[0],[0.00253823]
PLA2G12B,[0],[0.0025341]
APLN,[0],[0.00251388]
HCLS1,[0],[0.00249688]
COQ10B,[0],[0.00249371]
CKS2,[0],[0.00249335]
MRPS9,[0],[0.00249314]
VNN1,[0],[0.00249112]
IL17B,[0],[0.00248668]
TCF4,[0],[0.00247097]
KITLG,[0],[0.00246709]
VPS37A,[0],[0.00246557]
CCL16,[0],[0.00245763]
LAMTOR5,[0],[0.00245581]
CACNG8,[0],[0.00245213]
HSPA5,[0],[0.00245131]
B4GALT1,[0],[0.00244979]
LIN37,[0],[0.00244966]
LMNB1,[0],[0.00244756]
FCN2,[0],[0.00243782]
HSD17B7,[0],[0.00243544]
DAPP1,[0],[0.00243028]
AFG3L2,[0],[0.0024157]
CXCL1,[0],[0.00239568]
MAPK9,[0],[0.00239163]
ACTR8,[0],[0.00238522]
PLA2G4E,[0],[0.00238482]
ARHGAP9,[0],[0.0023823]
TNNI2,[0],[0.00237457]
FARP2,[0],[0.00236537]
NDUFA5,[0],[0.00235877]
TDRKH,[0],[0.0023579]
SCT,[0],[0.00235523]
INPP5E,[0],[0.00233808]
SLU7,[0],[0.00233496]
MRPL10,[0],[0.00233495]
LIPE,[0],[0.00233059]
PRORP,[0],[0.00232248]
KIAA0226,[0],[0.00232104]
SEPTIN7,[0],[0.00231977]
LIPT2,[0],[0.00231802]
RASGRF2,[0],[0.00231772]
UBE2V1,[0],[0.00230432]
UBE2E1,[0],[0.00230043]
DPH2,[0],[0.0022897]
LRRC4,[0],[0.00228921]
DMAP1,[0],[0.00227377]
SPTSSA,[0],[0.00226308]
DOHH,[0],[0.00225096]
ZNF208,[0],[0.00224703]
ATP6V1H,[0],[0.00223241]
PSMA4,[0],[0.00223049]
FBXO5,[0],[0.00221991]
KLRC1,[0],[0.00221773]
GABBR2,[0],[0.00221151]
HS3ST3A1,[0],[0.0022036]
HRH2,[0],[0.0022014]
EPS8,[0],[0.00219764]
NGLY1,[0],[0.00219721]
RCAN1,[0],[0.0021954]
EIF3B,[0],[0.00219]
COX7B,[0],[0.00218769]
SKP1,[0],[0.00218418]
SPRN,[0],[0.00218417]
LSM5,[0],[0.00218388]
PDE4A,[0],[0.00218205]
STARD10,[0],[0.00217597]
BET1L,[0],[0.00216272]
TAF1A,[0],[0.00215968]
NDUFS4,[0],[0.00215419]
PTTG2,[0],[0.00214643]
GOLIM4,[0],[0.00213533]
UNC5D,[0],[0.00212107]
WNT16,[0],[0.00211959]
PTTG1,[0],[0.00211489]
C2CD3,[0],[0.00211075]
CACNA2D3,[0],[0.00209633]
RGS5,[0],[0.00209251]
CCL4L1,[0],[0.0020847]
COX6B2,[0],[0.00207282]
ERO1B,[0],[0.00206159]
CSNK2A3,[0],[0.0020551]
TGM5,[0],[0.00204448]
SH2D2A,[0],[0.00202633]
CDKN2D,[0],[0.00202413]
CSNK1D,[0],[0.00201692]
MCM5,[0],[0.00200366]
ALS2CL,[0],[0.00198339]
NFS1,[0],[0.00198209]
ANAPC11,[0],[0.00197266]
CGAS,[0],[0.00196127]
INTS14,[0],[0.00195484]
POLE3,[0],[0.00194341]
SETD1A,[0],[0.00193308]
TRIP10,[0],[0.00193281]
GRIP2,[0],[0.00193074]
GABARAP,[0],[0.00192839]
PGAM5,[0],[0.00191884]
ANAPC16,[0],[0.00191297]
H1-0,[0],[0.00191191]
CSF2,[0],[0.00191016]
DPH6,[0],[0.00190904]
EIF2A,[0],[0.00190773]
POLR3H,[0],[0.00190656]
GSTM3,[0],[0.00190509]
LAMTOR3,[0],[0.00190187]
PAPOLA,[0],[0.00190146]
SUMO3,[0],[0.00190143]
COG4,[0],[0.00189632]
BCKDHA,[0],[0.00189002]
ANGPT4,[0],[0.00187513]
TNFSF12,[0],[0.00187499]
VPS37C,[0],[0.00187473]
BLK,[0],[0.00187151]
DDX52,[0],[0.00186013]
CTBP2,[0],[0.00185986]
BSG,[0],[0.00185771]
ING2,[0],[0.00184034]
ANKRD27,[0],[0.00183927]
NPFF,[0],[0.00182978]
LBP,[0],[0.00182848]
PIK3C2B,[0],[0.00182822]
MYL7,[0],[0.00182648]
CDIPT,[0],[0.00182444]
COL27A1,[0],[0.0018203]
CSH2,[0],[0.00181828]
ATP6V1F,[0],[0.0018129]
CHST4,[0],[0.00180595]
TOMM40,[0],[0.00179074]
HRH3,[0],[0.00178824]
SESN2,[0],[0.0017755]
DNAJC24,[0],[0.00177071]
MYH14,[0],[0.00176983]
CD320,[0],[0.00176269]
MTMR8,[0],[0.00176266]
SPTBN4,[0],[0.00175294]
RIOK3,[0],[0.0017417]
NDUFAB1,[0],[0.00173719]
SMN1,[0],[0.00172434]
SSB,[0],[0.00172172]
UBN1,[0],[0.00172109]
KLC4,[0],[0.0017128]
POU4F2,[0],[0.00171018]
PTPRA,[0],[0.00170784]
COPS7A,[0],[0.00170456]
P2RY11,[0],[0.00169273]
HCST,[0],[0.00168209]
TP53AIP1,[0],[0.00167829]
RGP1,[0],[0.00167179]
PMPCA,[0],[0.00167077]
CYSLTR2,[0],[0.00166846]
RAPGEF5,[0],[0.00165933]
PAK5,[0],[0.00165867]
ORMDL3,[0],[0.00165557]
ATP1A2,[0],[0.00165248]
HLX,[0],[0.00164924]
CIB2,[0],[0.00164262]
KRT20,[0],[0.00161922]
EIF4EBP2,[0],[0.00161753]
ST3GAL1,[0],[0.00159378]
LZTFL1,[0],[0.00159225]
ATP6V0D2,[0],[0.00158929]
THPO,[0],[0.00158076]
SAP30BP,[0],[0.00158002]
CTHRC1,[0],[0.00157485]
WASF1,[0],[0.00157332]
GYG2,[0],[0.00157213]
TIMM17B,[0],[0.0015708]
TLE5,[0],[0.00156363]
KLHL5,[0],[0.00155937]
INTS12,[0],[0.00155491]
OR5L1,[0],[0.00155345]
TBC1D10A,[0],[0.00155332]
PRMT1,[0],[0.0015531]
OR10X1,[0],[0.00154999]
TIMM17A,[0],[0.00154943]
PPIP5K1,[0],[0.00153784]
ACSL5,[0],[0.00153548]
TEX10,[0],[0.00153343]
SNRPD3,[0],[0.00153029]
NRK,[0],[0.00152818]
DYNLT1,[0],[0.00152281]
GFER,[0],[0.00151979]
OR8K3,[0],[0.00151581]
OR12D2,[0],[0.00151475]
XBP1,[0],[0.00151407]
OR56A5,[0],[0.00151108]
OR2L8,[0],[0.00151108]
GSPT1,[0],[0.00151059]
AP1M2,[0],[0.00150882]
OR51B2,[0],[0.00150652]
ARHGAP39,[0],[0.00150068]
ARSG,[0],[0.00148629]
CXCL9,[0],[0.00148483]
RTN4RL2,[0],[0.00148331]
FCF1,[0],[0.00147779]
INTS9,[0],[0.00147337]
HTR2A,[0],[0.0014691]
OR52R1,[0],[0.00146624]
PRIM1,[0],[0.00145542]
HOMER2,[0],[0.00145054]
IL18R1,[0],[0.00144726]
MGRN1,[0],[0.001446]
IFT57,[0],[0.00144133]
THOC7,[0],[0.00143706]
OAZ2,[0],[0.00143214]
GCGR,[0],[0.00143067]
TNFRSF4,[0],[0.00142741]
HMGN1,[0],[0.00142719]
FAAP20,[0],[0.00142385]
ANO8,[0],[0.00142058]
PPFIA1,[0],[0.00141437]
MAP3K2,[0],[0.0014133]
CD58,[0],[0.00141182]
PDE6H,[0],[0.00141179]
DNAJC2,[0],[0.00140963]
PYGO2,[0],[0.00140905]
MTA3,[0],[0.00140499]
TXLNG,[0],[0.0014029]
LMNA,[0],[0.00140189]
HSD17B10,[0],[0.00138744]
BANF1,[0],[0.0013857]
HSD17B3,[0],[0.00137922]
CCL25,[0],[0.00137441]
CTDSP2,[0],[0.00137351]
TACO1,[0],[0.00137263]
OR10A6,[0],[0.00136093]
ATG16L2,[0],[0.00134863]
GCC1,[0],[0.00134384]
B3GNT2,[0],[0.00133583]
IL27,[0],[0.00133534]
OXGR1,[0],[0.00133499]
NPR2,[0],[0.00132678]
N6AMT1,[0],[0.00132025]
COPA,[0],[0.00131876]
VAMP1,[0],[0.00130673]
PLEKHG3,[0],[0.00130638]
NUDT21,[0],[0.00130638]
C8G,[0],[0.00130443]
NPPC,[0],[0.00130217]
TIFA,[0],[0.00130146]
PTP4A3,[0],[0.0013013]
E2F2,[0],[0.00130055]
PELP1,[0],[0.00129212]
RPL22,[0],[0.00129176]
SCO1,[0],[0.00128342]
GARNL3,[0],[0.00128135]
KHSRP,[0],[0.00126729]
WNT7B,[0],[0.00126663]
HSD17B4,[0],[0.00126515]
USP34,[0],[0.00126117]
TNFRSF11B,[0],[0.00125857]
COX7C,[0],[0.00125581]
MRPL23,[0],[0.00125414]
TRAPPC6A,[0],[0.00124429]
IGFBP7,[0],[0.00124098]
CCT2,[0],[0.00123805]
RIOK2,[0],[0.00123754]
GALNT15,[0],[0.00123589]
FIS1,[0],[0.00122376]
JMJD6,[0],[0.00122243]
NCAPH2,[0],[0.0012223]
MLST8,[0],[0.00122179]
OR2A7,[0],[0.00122002]
IL17D,[0],[0.00121526]
DUSP12,[0],[0.00121222]
P4HA2,[0],[0.00121126]
XPOT,[0],[0.0012048]
RAB13,[0],[0.00120251]
ARPC3,[0],[0.00119789]
SORBS3,[0],[0.00119697]
PNPLA2,[0],[0.00119649]
RAB11B,[0],[0.00119427]
SENP2,[0],[0.00119312]
MCRS1,[0],[0.00119068]
RAB3A,[0],[0.00118995]
ELP1,[0],[0.00118984]
RABGGTA,[0],[0.00118944]
SLBP,[0],[0.001187]
TDG,[0],[0.00118494]
RAB7A,[0],[0.00118222]
TMIGD3,[0],[0.0011785]
CCL2,[0],[0.00117759]
GABARAPL2,[0],[0.00117697]
ICOSLG,[0],[0.0011717]
GSTA4,[0],[0.00116584]
UTP20,[0],[0.00116572]
ATOX1,[0],[0.00115792]
MRPL19,[0],[0.00115371]
GEMIN8,[0],[0.00115028]
HLA-DQA1,[0],[0.00114384]
KDM4B,[0],[0.00114028]
CAPN5,[0],[0.00113406]
ARL4A,[0],[0.00113103]
DIABLO,[0],[0.00113091]
TBP,[0],[0.00113071]
SRSF6,[0],[0.00113034]
BAG3,[0],[0.00112655]
SLAMF1,[0],[0.0011244]
VAMP7,[0],[0.00112007]
SNRPF,[0],[0.00111522]
MADD,[0],[0.00111439]
KLK4,[0],[0.00111084]
GP6,[0],[0.00110778]
ZNF99,[0],[0.00110645]
RPP25,[0],[0.00110598]
KLRC4,[0],[0.00110443]
PDIA3,[0],[0.00110254]
SRPK1,[0],[0.00110191]
PIGT,[0],[0.00109887]
ABI2,[0],[0.00109728]
MRPL57,[0],[0.00108701]
NFIL3,[0],[0.00108572]
GRK3,[0],[0.00108163]
MRPL48,[0],[0.00107769]
GCNT1,[0],[0.00107342]
ZC3H11A,[0],[0.00106608]
PSENEN,[0],[0.00106457]
RNF125,[0],[0.00105865]
ADRA2B,[0],[0.00105293]
ENTPD1,[0],[0.00105019]
GAL,[0],[0.00104918]
SEH1L,[0],[0.00104612]
DDB1,[0],[0.00104563]
CORT,[0],[0.00104557]
PLCZ1,[0],[0.00104145]
IFIT1,[0],[0.00103759]
CAB39,[0],[0.00103521]
NKIRAS2,[0],[0.00103378]
CAMK1,[0],[0.00103237]
EAF1,[0],[0.00103146]
MED20,[0],[0.00103033]
CNOT8,[0],[0.00102865]
INTS3,[0],[0.0010261]
INSL5,[0],[0.00102476]
CD70,[0],[0.00102264]
TPRN,[0],[0.00101788]
FBXW8,[0],[0.00101237]
CALCR,[0],[0.00101081]
ABCB4,[0],[0.00100474]
BUB1,[0],[0.00100374]
SRSF9,[0],[0.0010033]
PARK7,[0],[0.00100322]
DNMBP,[0],[0.00100311]
COX7A1,[0],[0.00100281]
JAG2,[0],[0.00099927]
ATP2A3,[0],[0.00099796]
PARD6A,[0],[0.00099769]
BORA,[0],[0.00099644]
CTSD,[0],[0.00099619]
G6PC3,[0],[0.00099017]
PDCD1,[0],[0.00098958]
FKBP6,[0],[0.00098879]
KANSL2,[0],[0.0009822]
MED19,[0],[0.00098181]
ANAPC13,[0],[0.00097173]
YME1L1,[0],[0.0009635]
PSPN,[0],[0.00096081]
RLBP1,[0],[0.00096027]
DENND5B,[0],[0.00095915]
STK3,[0],[0.00095816]
PNO1,[0],[0.0009563]
ACAP2,[0],[0.00095413]
FBXO45,[0],[0.00095285]
RHOF,[0],[0.00094828]
TRAPPC5,[0],[0.00094642]
CUL5,[0],[0.00094585]
PIGS,[0],[0.00094541]
EIF2AK4,[0],[0.00094423]
PLK1,[0],[0.00093773]
APBA1,[0],[0.00093227]
MCM3,[0],[0.00092603]
DUSP6,[0],[0.00092473]
AGAP2,[0],[0.00092247]
MST1,[0],[0.00092198]
GOLGA1,[0],[0.0009204]
NIP7,[0],[0.0009204]
MRPL40,[0],[0.00091929]
CALML3,[0],[0.00091667]
CDC42EP3,[0],[0.00091153]
ADH6,[0],[0.00090938]
NDUFA12,[0],[0.00090636]
TMPRSS6,[0],[0.00090573]
IRAG1,[0],[0.00090069]
NPRL2,[0],[0.00089754]
NDUFA2,[0],[0.00089647]
PDHA1,[0],[0.00088801]
BET1,[0],[0.00088631]
FBXL19,[0],[0.00088573]
SIK2,[0],[0.00088253]
MAP3K10,[0],[0.00088159]
EGLN2,[0],[0.00088133]
KCNE1B,[0],[0.00087405]
AKR1C3,[0],[0.00087235]
IL18,[0],[0.00086567]
NDEL1,[0],[0.00086374]
RGS13,[0],[0.00086064]
FCER2,[0],[0.00085886]
CENPU,[0],[0.00085788]
IBSP,[0],[0.00085719]
ACOX2,[0],[0.00085453]
FCGR3B,[0],[0.00085359]
OAZ1,[0],[0.00085201]
CYSLTR1,[0],[0.00084871]
SUGP1,[0],[0.00084794]
GLP2R,[0],[0.00084616]
HDAC7,[0],[0.00084477]
CYP8B1,[0],[0.00084323]
METTL21A,[0],[0.00084238]
VPS4B,[0],[0.00084076]
SLC9A3R1,[0],[0.00083575]
ICAM3,[0],[0.00083386]
CEP43,[0],[0.00082658]
CARD16,[0],[0.00082583]
PLA2G12A,[0],[0.00082562]
TNFAIP8,[0],[0.00082286]
ANAPC15,[0],[0.00081888]
VPS54,[0],[0.0008139]
BBS2,[0],[0.00081191]
MSL1,[0],[0.00081027]
SMURF2,[0],[0.00080695]
SORT1,[0],[0.00078775]
UVSSA,[0],[0.00078511]
DERL2,[0],[0.00078357]
AP1S1,[0],[0.00078288]
PES1,[0],[0.00078159]
ADAR,[0],[0.0007793]
UQCR10,[0],[0.00077722]
POLD4,[0],[0.00077662]
DMP1,[0],[0.00077558]
IL18RAP,[0],[0.00076536]
CNTN4,[0],[0.00076276]
COL11A2,[0],[0.00076166]
INO80B,[0],[0.00075543]
TJP2,[0],[0.00075489]
TSG101,[0],[0.00075339]
GPR20,[0],[0.00075274]
FANCL,[0],[0.00075239]
MFN1,[0],[0.00075006]
MBL2,[0],[0.00074677]
EHD4,[0],[0.00074469]
ODC1,[0],[0.00074429]
EXOC5,[0],[0.00074026]
WDR59,[0],[0.00073624]
MUC21,[0],[0.00073431]
CASP5,[0],[0.00073237]
PDK2,[0],[0.00073219]
TGM1,[0],[0.00073147]
TAS2R5,[0],[0.00072965]
HIPK1,[0],[0.00072877]
KCNMB4,[0],[0.00072599]
TNFRSF17,[0],[0.00072516]
WNT10B,[0],[0.00072389]
CD101,[0],[0.0007208]
GLS2,[0],[0.00071828]
RIN2,[0],[0.00071773]
CENPX,[0],[0.00071764]
PLEKHG4,[0],[0.00071703]
NSMCE1,[0],[0.00071625]
PCDHGB7,[0],[0.00071574]
PCDHGA6,[0],[0.00071574]
PCDHGA2,[0],[0.00071574]
PCDHGA1,[0],[0.00071574]
LSM6,[0],[0.00071206]
RNF146,[0],[0.00071193]
NDUFS8,[0],[0.00071053]
MYL12A,[0],[0.00070717]
UGT2B17,[0],[0.0007061]
TOPORS,[0],[0.00070182]
GOSR2,[0],[0.00069888]
CD22,[0],[0.00069586]
EGR3,[0],[0.0006919]
MATK,[0],[0.00069073]
HSD11B1L,[0],[0.00069017]
PPP1CA,[0],[0.00068882]
INTS11,[0],[0.00068806]
ARSK,[0],[0.00068742]
RALA,[0],[0.00068448]
GALNT4,[0],[0.00068028]
IL1B,[0],[0.00067727]
BAK1,[0],[0.00067677]
CHST14,[0],[0.00067589]
ICE2,[0],[0.00067413]
MRPL50,[0],[0.0006719]
COX11,[0],[0.00067182]
COPS3,[0],[0.00066733]
NCALD,[0],[0.00066732]
UTS2R,[0],[0.00066419]
CPSF3,[0],[0.00066393]
TUT7,[0],[0.00066145]
GALNT9,[0],[0.00065699]
CYTH4,[0],[0.00065611]
B3GNT6,[0],[0.00065415]
GNG10,[0],[0.00065269]
SPATA2,[0],[0.00064967]
EXOSC8,[0],[0.000649]
SMEK1,[0],[0.00064886]
GSK3A,[0],[0.00064847]
LTB,[0],[0.00064831]
GJD2,[0],[0.00064803]
INO80D,[0],[0.00064637]
DYRK2,[0],[0.00064609]
POU1F1,[0],[0.0006456]
MRPL3,[0],[0.00064543]
DEPTOR,[0],[0.00064395]
SCNN1A,[0],[0.00064369]
EDC3,[0],[0.00064277]
ASIP,[0],[0.00064203]
CFLAR,[0],[0.0006351]
LRP5,[0],[0.00063377]
GALNT5,[0],[0.0006334]
PERP,[0],[0.00063282]
HNRNPD,[0],[0.00063035]
DENND4B,[0],[0.00062994]
RAD50,[0],[0.00062506]
NDUFB8,[0],[0.00062363]
NDUFC1,[0],[0.00061934]
SLC1A3,[0],[0.00061726]
MDH1,[0],[0.00061642]
MYO9B,[0],[0.00061635]
AMTN,[0],[0.0006145]
AMFR,[0],[0.00061372]
PRIM2,[0],[0.00060978]
TCL1B,[0],[0.00060906]
EXOC8,[0],[0.00060739]
DENND6A,[0],[0.00060613]
CHCHD2,[0],[0.00060164]
FPR3,[0],[0.00060146]
PER3,[0],[0.00060118]
COX5A,[0],[0.00060077]
CIR1,[0],[0.00059972]
ECSIT,[0],[0.00059865]
GSTO1,[0],[0.00059747]
TNFSF13,[0],[0.00059717]
LAMB4,[0],[0.00059614]
PRMT3,[0],[0.00059594]
ZDHHC8,[0],[0.00059574]
MECP2,[0],[0.00059333]
DNAJB6,[0],[0.00059074]
GPR176,[0],[0.00059052]
IL19,[0],[0.00058888]
WSB1,[0],[0.0005873]
LGMN,[0],[0.00058623]
PPM1A,[0],[0.00058585]
TEAD3,[0],[0.00058569]
KSR1,[0],[0.00058536]
OR4S2,[0],[0.00058228]
MGST2,[0],[0.0005821]
PSMB9,[0],[0.00058086]
KIF5A,[0],[0.00058036]
UGT1A5,[0],[0.00057874]
RHOT2,[0],[0.0005751]
DISP1,[0],[0.00057502]
GCC2,[0],[0.00056939]
OR2C3,[0],[0.000569]
ATP6AP2,[0],[0.00056791]
VEGFB,[0],[0.0005659]
FBXL22,[0],[0.00056457]
IL4,[0],[0.00056326]
ACTR10,[0],[0.00056152]
KLHL25,[0],[0.00056087]
SRA1,[0],[0.00056046]
TBC1D10B,[0],[0.00055825]
ARHGAP18,[0],[0.00055796]
RGS16,[0],[0.00055415]
FBXO7,[0],[0.0005535]
IBTK,[0],[0.00055263]
BRSK1,[0],[0.00055197]
EVA1A,[0],[0.00055129]
SVIP,[0],[0.00054769]
ANXA2,[0],[0.0005473]
STAP2,[0],[0.00054193]
CTDSPL,[0],[0.00054173]
STXBP3,[0],[0.00054152]
HAUS1,[0],[0.00053261]
OPRL1,[0],[0.00053218]
FRS3,[0],[0.00052972]
TFF3,[0],[0.00052864]
RBM4,[0],[0.00052781]
BPNT2,[0],[0.00052712]
METTL3,[0],[0.00052277]
MAP3K6,[0],[0.00052274]
NPPB,[0],[0.00052163]
PHKG2,[0],[0.00052106]
RRP8,[0],[0.00051721]
CAPN12,[0],[0.00051446]
CCT4,[0],[0.00051325]
LAMTOR1,[0],[0.00051309]
ARHGEF26,[0],[0.00051197]
CHMP5,[0],[0.00051191]
PPP3R2,[0],[0.00051175]
RPAP2,[0],[0.00051024]
BOK,[0],[0.00050964]
SEPTIN5,[0],[0.00050855]
SEPTIN4,[0],[0.00050855]
SEPTIN1,[0],[0.00050855]
TRAF3,[0],[0.00050846]
EXOC3,[0],[0.00050845]
PREP,[0],[0.00050659]
EXOC6,[0],[0.00050571]
NECTIN1,[0],[0.00050474]
LIN7C,[0],[0.00050131]
EXOC7,[0],[0.00050098]
BCAR3,[0],[0.00049939]
NSMCE4A,[0],[0.0004955]
UIMC1,[0],[0.00049501]
CDKN2B,[0],[0.00049476]
CHST1,[0],[0.00049383]
RASSF4,[0],[0.00049269]
RTN4RL1,[0],[0.00049261]
POGLUT1,[0],[0.00049008]
PDHX,[0],[0.00048935]
BAG2,[0],[0.00048909]
HHIP,[0],[0.00048861]
MEF2B,[0],[0.00048554]
MAGOHB,[0],[0.00048453]
SCNN1D,[0],[0.00048288]
CSNK1G3,[0],[0.00048227]
CD247,[0],[0.00048135]
SGO1,[0],[0.00048099]
SH3BP1,[0],[0.00048094]
CFL2,[0],[0.00048025]
RPN2,[0],[0.00047998]
GAA,[0],[0.00047859]
RNF5,[0],[0.0004764]
