Gene,Predicted Label,Probability
CHTOP,[0],[0.32727605]
KRT79,[0],[0.32719132]
DDOST,[0],[0.327152]
CENPA,[0],[0.32700738]
MRPL24,[0],[0.32698655]
RAB11FIP3,[0],[0.32697898]
CCL15,[0],[0.32691813]
NRF1,[0],[0.3268945]
RGPD3,[0],[0.32688802]
FOXH1,[0],[0.32683098]
TAOK2,[0],[0.32679144]
NEK7,[0],[0.32674053]
ZNF776,[0],[0.32671458]
MRPL52,[0],[0.32665178]
AKR1C3,[0],[0.3266086]
ABCG5,[0],[0.3265356]
DSC2,[0],[0.3265182]
FNBP1L,[0],[0.3264131]
ABI2,[0],[0.32626387]
EIF3F,[0],[0.32625514]
PTK6,[0],[0.32623747]
MINK1,[0],[0.32623276]
AQP10,[0],[0.3261953]
HCN2,[0],[0.32616502]
NEIL3,[0],[0.32612324]
PDE2A,[0],[0.32609344]
PEBP1,[0],[0.326057]
NUAK1,[0],[0.3260282]
RNF152,[0],[0.32598612]
CLEC2D,[0],[0.3259371]
ZNF442,[0],[0.32584485]
CDK13,[0],[0.3255587]
KIDINS220,[0],[0.32550433]
CD70,[0],[0.32549256]
MRPL3,[0],[0.32542837]
ICAM1,[0],[0.32534695]
PLA2G3,[0],[0.3252724]
PTCH2,[0],[0.32519507]
SCG2,[0],[0.3251639]
LIPG,[0],[0.32501003]
PNPLA3,[0],[0.324971]
TMEM107,[0],[0.3249504]
FBXO2,[0],[0.32492763]
CNTF,[0],[0.32485804]
SPATA13,[0],[0.32484335]
DENND1A,[0],[0.32484263]
MBTPS1,[0],[0.32481864]
CLDN15,[0],[0.3248055]
CCAR2,[0],[0.3247712]
MLH3,[0],[0.32475653]
RBBP5,[0],[0.324694]
ARID4A,[0],[0.32465878]
ST8SIA2,[0],[0.32463026]
DENND4C,[0],[0.32454014]
PYCR1,[0],[0.3245147]
GALNT7,[0],[0.32440853]
MRPL46,[0],[0.32436845]
FARP1,[0],[0.32434243]
POP1,[0],[0.32428572]
MED25,[0],[0.32426652]
SLC25A37,[0],[0.3242385]
KRT73,[0],[0.3241931]
MRPL15,[0],[0.32416221]
KAT7,[0],[0.32415745]
CAP2,[0],[0.32411143]
NTN1,[0],[0.3240733]
DDX46,[0],[0.32404807]
ESYT1,[0],[0.32397985]
GFI1,[0],[0.32387543]
SERPINE1,[0],[0.32383606]
IMMT,[0],[0.32382777]
SNX3,[0],[0.3238129]
XIRP1,[0],[0.32371998]
YAF2,[0],[0.3237049]
PKMYT1,[0],[0.3236678]
RABGEF1,[0],[0.32341602]
GPC6,[0],[0.32333156]
ELP2,[0],[0.32331052]
RETSAT,[0],[0.3231592]
ADAMTS4,[0],[0.3229269]
GGH,[0],[0.32281533]
EIF4E,[0],[0.32277992]
DAP3,[0],[0.32265374]
KLK13,[0],[0.3224607]
RAB27A,[0],[0.3224405]
LHX8,[0],[0.32242605]
CD27,[0],[0.3223637]
EDNRA,[0],[0.32236177]
MRPL34,[0],[0.32229358]
LRG1,[0],[0.32216537]
MSLN,[0],[0.32207054]
GPC2,[0],[0.3219855]
ECT2,[0],[0.3219135]
DLX3,[0],[0.3218517]
EDC3,[0],[0.32182306]
ODF2,[0],[0.32177725]
FST,[0],[0.32177272]
SLC12A9,[0],[0.32170692]
HES6,[0],[0.32164302]
PPIF,[0],[0.32163048]
SLX1B,[0],[0.32162446]
CWC22,[0],[0.32156873]
RBM28,[0],[0.3215204]
ST6GALNAC4,[0],[0.32148376]
GCM1,[0],[0.32146886]
MRPL49,[0],[0.32143912]
INHBB,[0],[0.3213557]
CHGB,[0],[0.3213429]
GCLC,[0],[0.32127714]
KIF3A,[0],[0.32098684]
RND1,[0],[0.32098544]
GRXCR1,[0],[0.32092866]
IL6R,[0],[0.32088456]
RASSF5,[0],[0.32087836]
SNAPC2,[0],[0.32082304]
MYL4,[0],[0.32079327]
FUBP1,[0],[0.32075003]
GLUL,[0],[0.32063377]
FBXO31,[0],[0.32060114]
RAB5B,[0],[0.32053542]
MRPL35,[0],[0.32052305]
TBC1D7,[0],[0.3204777]
SMARCAL1,[0],[0.32046017]
SHARPIN,[0],[0.32045078]
CDC5L,[0],[0.32041493]
KIF3C,[0],[0.3203661]
EIF5AL1,[0],[0.3203223]
HAO1,[0],[0.32026497]
LEFTY2,[0],[0.32020664]
TLL2,[0],[0.3202019]
CCT6B,[0],[0.32020095]
CAMK2A,[0],[0.32014418]
KCNH5,[0],[0.32013962]
RPA4,[0],[0.3201101]
ANAPC16,[0],[0.31994492]
KIAA1549L,[0],[0.31991136]
KIF4B,[0],[0.31977338]
LGALS1,[0],[0.3197466]
STAB1,[0],[0.3197362]
SLC22A13,[0],[0.31940174]
TK2,[0],[0.3193924]
A1BG,[0],[0.31935742]
LAMB3,[0],[0.31934673]
FBXL20,[0],[0.3193353]
RHOU,[0],[0.31919608]
RNF31,[0],[0.31919438]
SDAD1,[0],[0.31919342]
ECI2,[0],[0.3191002]
ZNF394,[0],[0.31909385]
RAB34,[0],[0.31903163]
FMR1,[0],[0.31895295]
OPHN1,[0],[0.318942]
PCSK7,[0],[0.31893754]
PFKFB3,[0],[0.31891063]
FHOD1,[0],[0.31886578]
DBF4B,[0],[0.3188084]
KLK14,[0],[0.31877622]
HIP1R,[0],[0.31874302]
TINF2,[0],[0.31867424]
VTA1,[0],[0.3186261]
HTR4,[0],[0.31861296]
GABRA3,[0],[0.31860638]
ZNF37A,[0],[0.3185778]
WDR4,[0],[0.31850973]
ABAT,[0],[0.31844553]
ST3GAL5,[0],[0.31833148]
RBFOX1,[0],[0.31831923]
CANT1,[0],[0.3182763]
GATA6,[0],[0.31826952]
UROD,[0],[0.31826013]
PRPF19,[0],[0.31822678]
MRPL38,[0],[0.31814855]
CREM,[0],[0.31810343]
MS4A6A,[0],[0.3181011]
ZNF593,[0],[0.31804422]
TMED5,[0],[0.31796464]
MRPL47,[0],[0.3179395]
CNTN2,[0],[0.31793362]
GRIN3B,[0],[0.31793204]
GGCT,[0],[0.31792837]
HPS3,[0],[0.31787694]
PARN,[0],[0.31785834]
EIF3M,[0],[0.3178143]
HOXA10,[0],[0.31774932]
LAT,[0],[0.3176465]
FBXO6,[0],[0.31763032]
FZD8,[0],[0.31759453]
EPHX1,[0],[0.31758177]
SNX6,[0],[0.31757858]
GAS6,[0],[0.31757477]
GP6,[0],[0.31749803]
AGL,[0],[0.3173708]
UFSP2,[0],[0.3172694]
BCL2L1,[0],[0.31724697]
GPD2,[0],[0.3171101]
TSC22D3,[0],[0.31705028]
UNKL,[0],[0.31695014]
AKR7A3,[0],[0.31684035]
CKM,[0],[0.31680954]
RTN4R,[0],[0.31679013]
DMTN,[0],[0.3167796]
SIRT2,[0],[0.31676167]
RHOF,[0],[0.31673253]
MOGS,[0],[0.3167054]
ZNF548,[0],[0.3166968]
NOD2,[0],[0.31662247]
CERS1,[0],[0.31654254]
TIRAP,[0],[0.3165096]
TRIM8,[0],[0.3164882]
MGST1,[0],[0.31645435]
SMC6,[0],[0.31639516]
TUBA3C,[0],[0.316383]
MYL9,[0],[0.3163804]
NCF4,[0],[0.31637698]
ERGIC1,[0],[0.31636527]
WNT4,[0],[0.31634966]
POLE4,[0],[0.3163366]
HOOK3,[0],[0.31629077]
ALDH3B1,[0],[0.31628177]
LYZ,[0],[0.31622034]
SMS,[0],[0.31620288]
TRIM56,[0],[0.31612012]
PDYN,[0],[0.31608212]
MAPT,[0],[0.31607586]
SUDS3,[0],[0.31606457]
GEMIN7,[0],[0.31600723]
GLIPR1,[0],[0.31591877]
TACO1,[0],[0.31584585]
CLIP3,[0],[0.31571192]
RILP,[0],[0.3156091]
GMNN,[0],[0.31556928]
STEAP3,[0],[0.31556505]
PERP,[0],[0.31554654]
GEMIN5,[0],[0.3154888]
NGEF,[0],[0.31527007]
SLC7A7,[0],[0.31522027]
MBD1,[0],[0.3151656]
STRADA,[0],[0.31516093]
CYP11A1,[0],[0.31515285]
AICDA,[0],[0.31511742]
COG4,[0],[0.31504923]
NEDD9,[0],[0.31504485]
GNA12,[0],[0.31501296]
LIMS2,[0],[0.31495258]
SRP54,[0],[0.3149092]
TNFRSF4,[0],[0.31489247]
RAD54L,[0],[0.31478515]
MPP2,[0],[0.314783]
PEX2,[0],[0.31468037]
CTH,[0],[0.31466168]
BMS1,[0],[0.31459528]
BTN1A1,[0],[0.31451586]
KIF6,[0],[0.314503]
CHN1,[0],[0.31449068]
FAM20A,[0],[0.31448522]
PPIE,[0],[0.314421]
GIMAP5,[0],[0.31430736]
G3BP1,[0],[0.31420642]
ATP6V1C2,[0],[0.31415367]
PDP1,[0],[0.31399915]
LARS2,[0],[0.31389993]
ZFP14,[0],[0.3138783]
ZNF107,[0],[0.31387427]
ALDH6A1,[0],[0.31377548]
CCL5,[0],[0.31369814]
ZNF662,[0],[0.31359753]
FGF5,[0],[0.31351218]
LRRC4B,[0],[0.31333935]
TMOD4,[0],[0.3133081]
SLA,[0],[0.31324095]
PHLPP2,[0],[0.313066]
TMEM132A,[0],[0.31306165]
GPD1L,[0],[0.31293327]
ABI3,[0],[0.31285727]
AGMAT,[0],[0.31283462]
ITIH4,[0],[0.31270996]
MLF1,[0],[0.3127095]
ZER1,[0],[0.31263247]
MUTYH,[0],[0.3125728]
CLSPN,[0],[0.31249267]
RNF125,[0],[0.3124587]
C7,[0],[0.3124359]
HOXB7,[0],[0.3124049]
GATAD2A,[0],[0.31234413]
CXXC1,[0],[0.31231585]
TBL3,[0],[0.31230435]
CPSF7,[0],[0.31219843]
AHRR,[0],[0.3121979]
CDKL5,[0],[0.3121546]
NOX1,[0],[0.31215313]
MAPK8IP3,[0],[0.31213954]
EFEMP2,[0],[0.31205514]
LAMTOR1,[0],[0.31202045]
KLC1,[0],[0.3120057]
ARHGAP44,[0],[0.31199256]
LHX9,[0],[0.31198514]
PKIA,[0],[0.31189424]
RASAL3,[0],[0.311864]
ZNF101,[0],[0.31178078]
MRPL17,[0],[0.31177408]
PTPN3,[0],[0.31175297]
SNAPIN,[0],[0.31163353]
ELF5,[0],[0.31158683]
SNW1,[0],[0.31154436]
SEC61A2,[0],[0.3115163]
SERPINC1,[0],[0.3114053]
RMI1,[0],[0.3113446]
CTSH,[0],[0.31127957]
BAIAP2L1,[0],[0.31124637]
ATP1A4,[0],[0.31117052]
ARL4C,[0],[0.31112975]
ASIC4,[0],[0.31111217]
PAWR,[0],[0.31110674]
MAP1LC3C,[0],[0.31098166]
APOBEC1,[0],[0.31089395]
ASB1,[0],[0.31079596]
ZNF23,[0],[0.31075004]
COL21A1,[0],[0.3107467]
CSE1L,[0],[0.31065518]
PDCL,[0],[0.31064156]
BCAS4,[0],[0.31056762]
PCSK6,[0],[0.31052136]
SLC25A18,[0],[0.31047693]
SEC11A,[0],[0.31032842]
CYTH3,[0],[0.31029215]
CALY,[0],[0.31027052]
SEC24A,[0],[0.31016412]
DPYSL4,[0],[0.30994308]
ACSS3,[0],[0.30985218]
MCM10,[0],[0.30981544]
SLC22A17,[0],[0.30972186]
SETD7,[0],[0.30967078]
SERINC3,[0],[0.30966857]
DNAJC8,[0],[0.3095667]
DCTN4,[0],[0.30948275]
FBXW5,[0],[0.30946678]
ENO3,[0],[0.309463]
EXOC6,[0],[0.3094507]
CYP24A1,[0],[0.30944565]
ARGLU1,[0],[0.30940354]
TREH,[0],[0.30940205]
NCS1,[0],[0.30938432]
ZNF573,[0],[0.30936632]
COG3,[0],[0.30922928]
PACSIN3,[0],[0.30892992]
BSND,[0],[0.30892637]
SLBP,[0],[0.30883786]
CCNG1,[0],[0.30874157]
PPP6C,[0],[0.30873972]
ARG2,[0],[0.3087082]
LMAN1,[0],[0.30866456]
GTF2B,[0],[0.30862743]
FER,[0],[0.30850112]
RNF182,[0],[0.3084594]
HGFAC,[0],[0.30825847]
EMCN,[0],[0.30822548]
ESYT3,[0],[0.3082159]
TM6SF2,[0],[0.30807725]
PFAS,[0],[0.30804724]
PRPF40A,[0],[0.30797124]
TRIM26,[0],[0.30780065]
CYP27B1,[0],[0.30779874]
EEF2K,[0],[0.30773035]
PNLIPRP1,[0],[0.30757007]
LOXL1,[0],[0.30753255]
MAN2B1,[0],[0.3074867]
BMX,[0],[0.30744356]
ARSI,[0],[0.30738443]
MAPK11,[0],[0.3073432]
UPRT,[0],[0.30725262]
HSD17B6,[0],[0.30721727]
DZIP3,[0],[0.30720782]
TRIM71,[0],[0.3071278]
RAD9B,[0],[0.307083]
PLA2G4D,[0],[0.30707338]
CHPT1,[0],[0.30704808]
GSPT1,[0],[0.30694288]
ZNF335,[0],[0.30693763]
SCGB1A1,[0],[0.30693156]
DCUN1D3,[0],[0.3068722]
LSG1,[0],[0.3068709]
FGF12,[0],[0.30685458]
CENPC,[0],[0.3067814]
GRM2,[0],[0.30675423]
SEMA4F,[0],[0.30673164]
PRKCSH,[0],[0.30671853]
PHF2,[0],[0.30656934]
CSNK1A1L,[0],[0.30655512]
GLG1,[0],[0.30642998]
RAB17,[0],[0.30640468]
C4A,[0],[0.30619314]
CORIN,[0],[0.3061669]
TRAF3IP1,[0],[0.3061411]
MPL,[0],[0.30607378]
OAZ1,[0],[0.30606866]
PIP5K1A,[0],[0.3059219]
RAB3GAP1,[0],[0.30579498]
RAB3IP,[0],[0.30572927]
MMP15,[0],[0.3056387]
PPP2R2C,[0],[0.30559587]
C1QBP,[0],[0.30556047]
NR6A1,[0],[0.3055508]
CABP1,[0],[0.30544916]
THOC1,[0],[0.30541354]
DSTN,[0],[0.3053556]
CAPN8,[0],[0.30527806]
CPEB3,[0],[0.30527046]
ZNF564,[0],[0.3052671]
CD40LG,[0],[0.30516306]
LOXL3,[0],[0.3051592]
SOS2,[0],[0.30515432]
EDN2,[0],[0.3051537]
NTHL1,[0],[0.30505612]
PIK3R6,[0],[0.30501288]
DHH,[0],[0.3049425]
CLDN9,[0],[0.3049142]
PRKD2,[0],[0.30489668]
KLKB1,[0],[0.304739]
NID2,[0],[0.3047054]
SLC11A2,[0],[0.3046086]
KDM4B,[0],[0.30459207]
MAPRE2,[0],[0.30456442]
CCL3,[0],[0.3044096]
SERPINE2,[0],[0.30432126]
CPA1,[0],[0.30418244]
CD247,[0],[0.30411175]
PNMT,[0],[0.3038647]
ABCB7,[0],[0.30378804]
LDHAL6A,[0],[0.30377924]
PMAIP1,[0],[0.30374038]
TWF1,[0],[0.30370593]
TIGD3,[0],[0.30368048]
CHAF1B,[0],[0.3036601]
TNNC2,[0],[0.30362236]
NCAPG,[0],[0.30358428]
MARK4,[0],[0.30349648]
KHSRP,[0],[0.30344304]
CNGA3,[0],[0.30340844]
RAB11B,[0],[0.30337965]
GEMIN2,[0],[0.30337307]
PES1,[0],[0.30330467]
ZNF506,[0],[0.30304858]
BRSK1,[0],[0.30297711]
IL15,[0],[0.30295244]
GSDMB,[0],[0.3028393]
APEX1,[0],[0.30277017]
SCLT1,[0],[0.30273312]
BDKRB2,[0],[0.30265418]
MRPS15,[0],[0.30264065]
CEBPZ,[0],[0.3026337]
NUP35,[0],[0.30258647]
COP1,[0],[0.30255744]
CEACAM1,[0],[0.3025329]
MPP7,[0],[0.30248564]
LRRC8E,[0],[0.3024159]
CREB1,[0],[0.30240184]
CHST6,[0],[0.3023864]
CAMK2B,[0],[0.30235618]
KIRREL3,[0],[0.3022995]
ZNF747,[0],[0.3022825]
IFNE,[0],[0.30227003]
NRCAM,[0],[0.30226427]
GRID2IP,[0],[0.30221793]
EXT2,[0],[0.30205432]
TRIM23,[0],[0.30202353]
PSME2,[0],[0.30191445]
SENP2,[0],[0.3018918]
CCL25,[0],[0.3018678]
WDR20,[0],[0.30183536]
KYNU,[0],[0.30183238]
RNF19A,[0],[0.3017631]
LLGL1,[0],[0.3016841]
PDE4DIP,[0],[0.3016624]
RARS2,[0],[0.301506]
BMPER,[0],[0.3014589]
LHCGR,[0],[0.30130407]
CD200,[0],[0.30111846]
HSD11B2,[0],[0.30105737]
G3BP2,[0],[0.3009181]
FAM83D,[0],[0.3007392]
UGT1A6,[0],[0.30056998]
EEF1D,[0],[0.30047974]
GNAT2,[0],[0.3004534]
NFRKB,[0],[0.30044016]
CHST3,[0],[0.3001752]
RAD54B,[0],[0.30016035]
SRGAP2,[0],[0.3001419]
GRK7,[0],[0.29999688]
PIN1,[0],[0.29999432]
UCN2,[0],[0.29999328]
TPTE2,[0],[0.29986113]
CLGN,[0],[0.2998597]
MED8,[0],[0.29980338]
FKBP6,[0],[0.29969668]
IFT88,[0],[0.29968548]
TPGS2,[0],[0.2996529]
PLIN1,[0],[0.29960114]
ALPP,[0],[0.2994581]
ETV6,[0],[0.29942507]
NAT10,[0],[0.29937756]
MFNG,[0],[0.29930994]
COL15A1,[0],[0.2992618]
ATP1A3,[0],[0.29906547]
RPS6KA4,[0],[0.29902747]
ATN1,[0],[0.29900196]
MRPL37,[0],[0.29897377]
ELOVL6,[0],[0.29894087]
RASA4B,[0],[0.29885986]
HCRTR1,[0],[0.29870334]
ZNF264,[0],[0.29868764]
ZKSCAN1,[0],[0.29860786]
GABBR1,[0],[0.29841843]
TIMM23,[0],[0.29841575]
RMDN2,[0],[0.2984145]
MAL2,[0],[0.29834065]
PFKM,[0],[0.29826972]
METAP2,[0],[0.2982291]
PDCD4,[0],[0.29819846]
BHLHE41,[0],[0.2981126]
LRIG2,[0],[0.29805574]
FLRT1,[0],[0.29802307]
SDHC,[0],[0.29797503]
DOCK6,[0],[0.29787755]
PHF10,[0],[0.29786652]
DAG1,[0],[0.29777485]
SASS6,[0],[0.29767442]
PRELID1,[0],[0.29763815]
PPP2R3B,[0],[0.29759702]
SPIRE2,[0],[0.29751197]
CRYM,[0],[0.2972685]
NAMPT,[0],[0.297214]
REEP4,[0],[0.29696864]
PTDSS1,[0],[0.29691082]
MAP3K5,[0],[0.29685584]
PNN,[0],[0.2967484]
ASF1B,[0],[0.29666936]
RFWD3,[0],[0.2966462]
ANGPT2,[0],[0.29662284]
KISS1,[0],[0.2965973]
MRPL30,[0],[0.29650047]
RNF220,[0],[0.29648566]
KCNQ4,[0],[0.29643974]
HCLS1,[0],[0.29639158]
SLCO1B1,[0],[0.29630724]
SETDB2,[0],[0.2961996]
MIP,[0],[0.29613954]
MORC2,[0],[0.29591265]
EIF1,[0],[0.2958962]
SLC30A4,[0],[0.29588157]
MTR,[0],[0.29587358]
ASAP3,[0],[0.295863]
PLCD3,[0],[0.29583743]
DLD,[0],[0.29576346]
ANAPC2,[0],[0.29568595]
COL19A1,[0],[0.29568192]
PLEKHA2,[0],[0.295632]
CDR2,[0],[0.29555973]
REEP6,[0],[0.29555428]
PIGQ,[0],[0.29548755]
IFITM1,[0],[0.29548562]
SAT2,[0],[0.2954802]
POGZ,[0],[0.29546487]
UPK1A,[0],[0.29530123]
FAF1,[0],[0.29526535]
CYB5R3,[0],[0.29517412]
TPRN,[0],[0.2951603]
SESN2,[0],[0.29514596]
HLA-DQB1,[0],[0.29511598]
NUTF2,[0],[0.29511485]
THOC7,[0],[0.29509294]
PA2G4,[0],[0.29486883]
ENAM,[0],[0.29481292]
KPNA7,[0],[0.2947169]
NDUFA9,[0],[0.2947102]
BCL2A1,[0],[0.29466245]
KIF20A,[0],[0.29461846]
HIPK3,[0],[0.29457]
NDUFS7,[0],[0.29455897]
CDX1,[0],[0.29450545]
IQGAP3,[0],[0.294273]
NHP2,[0],[0.29418865]
XK,[0],[0.29413342]
CPSF4,[0],[0.29407692]
MEF2D,[0],[0.29407138]
ATP11B,[0],[0.29401606]
EIF5,[0],[0.29398862]
LEMD1,[0],[0.29395056]
CREB3L4,[0],[0.2939375]
ACAT1,[0],[0.29393086]
ZNF814,[0],[0.29367802]
CRHBP,[0],[0.29365507]
KCTD15,[0],[0.29356825]
CLDN19,[0],[0.2935236]
COMMD1,[0],[0.2933967]
DCAF11,[0],[0.29338315]
MED6,[0],[0.29336435]
OPRK1,[0],[0.29326844]
PLA1A,[0],[0.2931554]
SEMA4G,[0],[0.2931449]
LPCAT2,[0],[0.29312578]
FBLL1,[0],[0.29306766]
TIMM8B,[0],[0.2929893]
LYPLA1,[0],[0.2929638]
NLRX1,[0],[0.29294598]
MS4A4A,[0],[0.2929403]
CYP2S1,[0],[0.29293913]
SIK1,[0],[0.29281712]
LIPE,[0],[0.2927546]
HELLS,[0],[0.2927522]
MRPL13,[0],[0.29266837]
CD55,[0],[0.2926412]
OVGP1,[0],[0.2926408]
ACD,[0],[0.29264075]
AP3D1,[0],[0.2925784]
STK25,[0],[0.29254535]
RGMB,[0],[0.29253206]
CDC26,[0],[0.2924775]
SPIRE1,[0],[0.2924649]
LUC7L3,[0],[0.29246426]
CAPN1,[0],[0.29244164]
MLC1,[0],[0.29236767]
CIDEB,[0],[0.2923607]
CORO1A,[0],[0.29232332]
ADH1A,[0],[0.29222593]
GINS4,[0],[0.29213232]
MRPS18B,[0],[0.29205242]
ANAPC10,[0],[0.2919629]
PIPOX,[0],[0.29177627]
DLGAP4,[0],[0.29174268]
UPP1,[0],[0.29172218]
VDAC3,[0],[0.29169738]
CKAP2L,[0],[0.29167783]
PDE8A,[0],[0.29166326]
CDKN1C,[0],[0.29156846]
TRAPPC13,[0],[0.2915352]
RASAL1,[0],[0.29145753]
MED7,[0],[0.29118106]
CNOT2,[0],[0.2911563]
CYP2E1,[0],[0.291104]
AGPAT4,[0],[0.2907956]
TBX1,[0],[0.29068848]
RGS20,[0],[0.29067445]
MAOA,[0],[0.29056358]
CLVS2,[0],[0.2905374]
NMI,[0],[0.29052675]
NANOS3,[0],[0.29048747]
PTPN7,[0],[0.29044998]
MRPS22,[0],[0.2904441]
CYP2C19,[0],[0.29039577]
SPIDR,[0],[0.29038233]
EXOSC4,[0],[0.29035017]
EIF3B,[0],[0.2903392]
SLC27A2,[0],[0.2903097]
CGA,[0],[0.29019043]
SLC17A8,[0],[0.29013795]
SHANK2,[0],[0.29010496]
HIBCH,[0],[0.2900189]
MVP,[0],[0.2900181]
HIPK4,[0],[0.28992108]
ABCG1,[0],[0.28981477]
DACT1,[0],[0.28980705]
OCLN,[0],[0.28979245]
LYL1,[0],[0.28979102]
HPGDS,[0],[0.28978893]
EXOSC10,[0],[0.2897367]
MTA3,[0],[0.28972268]
NKX6-1,[0],[0.28964683]
FMO4,[0],[0.28963372]
MAP1LC3A,[0],[0.2895655]
INHBE,[0],[0.2895014]
ZNF660,[0],[0.28949437]
NUCKS1,[0],[0.2894874]
KLK5,[0],[0.2894657]
POLR1E,[0],[0.2893376]
DCUN1D4,[0],[0.28931564]
VGLL1,[0],[0.28928828]
ELP4,[0],[0.2892737]
CSRP1,[0],[0.28926083]
IPO8,[0],[0.28909215]
ZNF320,[0],[0.2890783]
TOMM22,[0],[0.28903472]
MMP24,[0],[0.2889312]
MUC5AC,[0],[0.2888331]
SH2B2,[0],[0.28878978]
VAMP4,[0],[0.28878534]
NUMB,[0],[0.28874156]
ACADS,[0],[0.28870884]
LPIN3,[0],[0.28865436]
RCN1,[0],[0.288631]
CDT1,[0],[0.2885393]
CLNS1A,[0],[0.28853437]
MSRA,[0],[0.2884843]
KIFC1,[0],[0.28848267]
ONECUT1,[0],[0.2884554]
SLC24A5,[0],[0.28839895]
ANO9,[0],[0.28834823]
ACSM1,[0],[0.28824818]
CHST1,[0],[0.28818986]
RALY,[0],[0.2881079]
SPCS1,[0],[0.28789884]
SERPINF2,[0],[0.28787693]
PRDX4,[0],[0.2878547]
MDGA1,[0],[0.2878326]
SDR16C5,[0],[0.28765202]
PACS2,[0],[0.2876288]
EVI2A,[0],[0.2876011]
CXCL13,[0],[0.2875562]
CDC23,[0],[0.2875443]
EIF3K,[0],[0.2875237]
EIF3J,[0],[0.28750366]
EID3,[0],[0.2874838]
CDCA2,[0],[0.28732127]
MAGEH1,[0],[0.28728583]
EZH1,[0],[0.28727016]
CASR,[0],[0.2872398]
JUP,[0],[0.2871406]
RAB30,[0],[0.28714013]
OCRL,[0],[0.28710902]
FOXK2,[0],[0.28692693]
GPR50,[0],[0.28678936]
PTGS1,[0],[0.2866796]
ASGR2,[0],[0.2866666]
RBCK1,[0],[0.28645584]
HAUS3,[0],[0.28635532]
GLRB,[0],[0.28632838]
NR2C2AP,[0],[0.28631866]
EIF2S1,[0],[0.2862601]
PMM2,[0],[0.2862548]
COX8A,[0],[0.28612036]
MATN1,[0],[0.2861161]
ZNF605,[0],[0.28605175]
KLF4,[0],[0.286045]
KIF4A,[0],[0.2860039]
MCM8,[0],[0.2859848]
GPX8,[0],[0.2858357]
CDC7,[0],[0.2858095]
CDK5R1,[0],[0.2856632]
PPP5C,[0],[0.2852923]
GCM2,[0],[0.28514412]
DGKE,[0],[0.28513664]
ABLIM2,[0],[0.2851127]
MAP3K11,[0],[0.2850614]
CPSF1,[0],[0.2850451]
RGS11,[0],[0.28493765]
KLHL9,[0],[0.28492048]
B3GALNT1,[0],[0.28476605]
PDCD1,[0],[0.28471944]
HOPX,[0],[0.28471172]
RNF165,[0],[0.28438798]
DERL3,[0],[0.2843424]
POLH,[0],[0.28433672]
GLB1,[0],[0.2843249]
PPAT,[0],[0.28430462]
NR2C2,[0],[0.28424555]
EPB41L1,[0],[0.28420955]
CTSZ,[0],[0.2841049]
CFP,[0],[0.28409517]
KCNV1,[0],[0.284058]
SUGT1,[0],[0.28405493]
PIK3C3,[0],[0.28392953]
ANG,[0],[0.28391784]
IL31RA,[0],[0.2838924]
HPS5,[0],[0.28388637]
NPSR1,[0],[0.28386593]
LHX4,[0],[0.28386453]
ATP2A3,[0],[0.28376272]
TOX4,[0],[0.28364316]
CPSF2,[0],[0.28358445]
PSMD7,[0],[0.28350264]
FBXO5,[0],[0.28349587]
PAN3,[0],[0.28342155]
CMTM4,[0],[0.28339955]
CBX5,[0],[0.2832275]
TTC5,[0],[0.28310582]
KLHL5,[0],[0.2830377]
PCCA,[0],[0.28296718]
PROZ,[0],[0.2829499]
HSPB2,[0],[0.28289956]
COPS4,[0],[0.2828959]
CCT7,[0],[0.28286245]
SLC13A5,[0],[0.2828204]
LAMTOR4,[0],[0.28279924]
THAP4,[0],[0.28273228]
PIP4K2C,[0],[0.2827085]
BEST1,[0],[0.28269485]
LCAT,[0],[0.28256446]
FBXL19,[0],[0.28253528]
GTF2A1L,[0],[0.28245032]
MRPS23,[0],[0.2824153]
CLP1,[0],[0.28219715]
CCT8,[0],[0.28216496]
FOSL2,[0],[0.2821074]
CYP2J2,[0],[0.2820654]
EXTL3,[0],[0.28204733]
SEC22A,[0],[0.28200287]
EHHADH,[0],[0.28196195]
LEFTY1,[0],[0.28191784]
SF3A2,[0],[0.28188905]
MT-ND6,[0],[0.28183421]
PPP1R15B,[0],[0.2817965]
PTPN1,[0],[0.28176174]
GRIN3A,[0],[0.28170747]
ADH5,[0],[0.2816629]
CARM1,[0],[0.2816595]
GYG1,[0],[0.281652]
TUBGCP2,[0],[0.2816377]
LDB3,[0],[0.281559]
CLIC4,[0],[0.28153226]
COLGALT1,[0],[0.281521]
AMTN,[0],[0.28150705]
NDST1,[0],[0.28147474]
KRT86,[0],[0.28146213]
CCDC40,[0],[0.28141588]
GLDC,[0],[0.28139317]
POLG2,[0],[0.2813783]
PCDHB10,[0],[0.28135934]
RGS4,[0],[0.281195]
GGT5,[0],[0.28111476]
FARSB,[0],[0.28109357]
EVC2,[0],[0.28105047]
CDC42EP3,[0],[0.28100014]
CHD1L,[0],[0.28094056]
ABCG2,[0],[0.28088096]
PCDHA2,[0],[0.2808376]
SH3BP4,[0],[0.28082633]
QSOX1,[0],[0.28073594]
BACE1,[0],[0.28071377]
ETF1,[0],[0.2807005]
PNPT1,[0],[0.28067854]
UBN1,[0],[0.28064895]
TYW1,[0],[0.28062847]
RIPK1,[0],[0.28062746]
SUMF1,[0],[0.28055638]
