Gene,Predicted Label,Probability
PUM1,[0],[0.0027383]
SUPT6H,[0],[0.00273659]
DENND6B,[0],[0.0027328]
RBKS,[0],[0.00272032]
COQ6,[0],[0.00271908]
BMI1,[0],[0.00271867]
JADE2,[0],[0.00270362]
GSE1,[0],[0.00269834]
RHOC,[0],[0.00269556]
STK11,[0],[0.00269526]
SMN1,[0],[0.00269522]
CDK2,[0],[0.00269497]
ACTR3B,[0],[0.00269407]
VPS41,[0],[0.00268634]
SLC25A27,[0],[0.00267996]
REPS1,[0],[0.00267821]
MAPK4,[0],[0.00267443]
OPA1,[0],[0.00267139]
MMACHC,[0],[0.00265611]
ACVRL1,[0],[0.00264363]
TXNDC17,[0],[0.00264314]
BSCL2,[0],[0.00264219]
ROBO4,[0],[0.002639]
SCNN1G,[0],[0.00263832]
RHOQ,[0],[0.00263588]
EXOSC3,[0],[0.00263451]
RAB40B,[0],[0.00263445]
KIFC2,[0],[0.00263367]
GNPNAT1,[0],[0.00262665]
FCHSD2,[0],[0.00261062]
MMP15,[0],[0.00261039]
ELAVL1,[0],[0.0026083]
HBD,[0],[0.00260669]
AP3S1,[0],[0.00260537]
ARHGAP12,[0],[0.00259941]
PSMA4,[0],[0.00259753]
MAN1B1,[0],[0.00259664]
SEPSECS,[0],[0.00259505]
ZNF622,[0],[0.00259462]
PARD6G,[0],[0.00258014]
UQCRHL,[0],[0.0025788]
PDE1B,[0],[0.00257116]
PRCP,[0],[0.00256764]
SLC22A12,[0],[0.00256737]
NDUFAF2,[0],[0.00256135]
ACTR2,[0],[0.00255574]
ACP5,[0],[0.00255263]
CERS6,[0],[0.00254421]
THAP1,[0],[0.00254067]
TDRD5,[0],[0.00253778]
KCND3,[0],[0.00253459]
TRMT12,[0],[0.00253329]
FEZ2,[0],[0.00252254]
UGT8,[0],[0.00251871]
FBLN5,[0],[0.00251742]
MAML1,[0],[0.00251678]
CMTM2,[0],[0.00250083]
FCHO1,[0],[0.00249757]
CD151,[0],[0.00249237]
MANF,[0],[0.0024827]
NUP43,[0],[0.0024823]
SYT7,[0],[0.00247753]
SMYD5,[0],[0.00246754]
ARHGEF15,[0],[0.0024656]
MRPS14,[0],[0.00246454]
NOX1,[0],[0.00246374]
IFT80,[0],[0.00246305]
MZF1,[0],[0.00245202]
DNA2,[0],[0.00244867]
RTN3,[0],[0.00244369]
HNRNPUL2,[0],[0.0024407]
CYP26A1,[0],[0.00243711]
SLMAP,[0],[0.00243215]
CNIH2,[0],[0.00242466]
PDK2,[0],[0.00241702]
MT-ATP6,[0],[0.00241661]
PSMB9,[0],[0.00241364]
MX1,[0],[0.00241191]
INO80D,[0],[0.00239974]
ORAI1,[0],[0.00239154]
PAFAH1B3,[0],[0.0023771]
YY1AP1,[0],[0.00237296]
RTP4,[0],[0.00237152]
RPRD1A,[0],[0.00237058]
LGMN,[0],[0.00236288]
IFT140,[0],[0.00236258]
NAA10,[0],[0.00236207]
CYP46A1,[0],[0.0023548]
PARP12,[0],[0.00234286]
PHF12,[0],[0.00233948]
HLA-F,[0],[0.00233881]
NDUFS8,[0],[0.00232297]
E2F6,[0],[0.00231433]
SEC16A,[0],[0.00230823]
ISG20,[0],[0.00230786]
VPS16,[0],[0.00229269]
KCNK5,[0],[0.00227424]
IGFBP2,[0],[0.00227053]
EIF3H,[0],[0.00226946]
NLGN3,[0],[0.002269]
FOXJ1,[0],[0.00226585]
CDK3,[0],[0.00225289]
PPT1,[0],[0.0022495]
EIF4EBP1,[0],[0.00224799]
SNAP23,[0],[0.00224615]
ORC3,[0],[0.00224405]
DENND2A,[0],[0.00223982]
SERPINB6,[0],[0.00223867]
G0S2,[0],[0.0022386]
CD248,[0],[0.00223067]
NDUFB3,[0],[0.00222998]
FARS2,[0],[0.00222693]
ACSF3,[0],[0.00222269]
CNTN4,[0],[0.00222048]
ZP3,[0],[0.00222016]
MTMR9,[0],[0.00221597]
SUGP1,[0],[0.00221491]
RPS20,[0],[0.00220598]
RAD54B,[0],[0.00220407]
CTSL,[0],[0.00220063]
LRP10,[0],[0.00219718]
ULBP1,[0],[0.00219327]
ADIPOR1,[0],[0.00218731]
TH,[0],[0.00218647]
BUB1,[0],[0.00217998]
USP18,[0],[0.00217885]
SCML2,[0],[0.00217715]
MT-ND6,[0],[0.00217579]
SYP,[0],[0.0021717]
RBM24,[0],[0.00216841]
MTO1,[0],[0.00216273]
GUCY2C,[0],[0.00215839]
MIEN1,[0],[0.00215829]
KRT1,[0],[0.00215435]
LPCAT3,[0],[0.00213778]
RAB6A,[0],[0.00213441]
EIF4A3,[0],[0.00213355]
ARL13B,[0],[0.00212807]
RNPC3,[0],[0.00212718]
FETUB,[0],[0.00212668]
UBE4A,[0],[0.00212645]
RPLP0,[0],[0.00212287]
FCHO2,[0],[0.00211181]
NUDT12,[0],[0.00210768]
XYLT2,[0],[0.00210641]
ACOT1,[0],[0.00209453]
ILKAP,[0],[0.00208961]
C2CD5,[0],[0.00208863]
PSMD4,[0],[0.00208688]
KRT19,[0],[0.00208616]
SH2D1A,[0],[0.00207893]
ORM1,[0],[0.00206673]
ISCA2,[0],[0.00206564]
GET4,[0],[0.0020622]
NTN4,[0],[0.00205717]
ELOVL6,[0],[0.00205456]
FGD1,[0],[0.00205198]
USP12,[0],[0.00204915]
PPP1R13L,[0],[0.00204895]
AKR1C2,[0],[0.00204292]
GCAT,[0],[0.00201957]
MRPS27,[0],[0.00201511]
TSNARE1,[0],[0.00201501]
KAT2A,[0],[0.00201134]
MT-ND4,[0],[0.00201127]
STIP1,[0],[0.00200711]
CRELD2,[0],[0.00200509]
KLHL3,[0],[0.00199158]
TYW1,[0],[0.00199119]
TUBA1B,[0],[0.00198337]
ARPC5L,[0],[0.00197922]
TKT,[0],[0.00196859]
GPR68,[0],[0.00196728]
CASQ2,[0],[0.0019649]
DNAH17,[0],[0.00196174]
BBS4,[0],[0.00195624]
KRT28,[0],[0.0019503]
EXTL1,[0],[0.0019502]
UROS,[0],[0.00194983]
CHRNA4,[0],[0.00194193]
RNASEL,[0],[0.00193973]
CRB3,[0],[0.00193704]
ZNF687,[0],[0.00193698]
SPSB4,[0],[0.00192807]
ETHE1,[0],[0.00191821]
BRF1,[0],[0.00191172]
FOXRED1,[0],[0.00190985]
TTI1,[0],[0.001899]
TPH2,[0],[0.0018967]
CNIH3,[0],[0.0018882]
GTPBP1,[0],[0.00188651]
GSTM2,[0],[0.00187961]
TBCE,[0],[0.00187828]
FAM111A,[0],[0.00187175]
FTH1,[0],[0.00187144]
ME3,[0],[0.00187051]
ARFRP1,[0],[0.00186945]
SRRT,[0],[0.00186914]
MMS22L,[0],[0.00186508]
CDC14A,[0],[0.00186469]
QSOX1,[0],[0.00185425]
KCNA2,[0],[0.00185232]
NDUFA13,[0],[0.00185145]
TRPV4,[0],[0.00184828]
CAPN11,[0],[0.00184359]
IL17B,[0],[0.00184065]
ODC1,[0],[0.0018392]
FXYD1,[0],[0.00183803]
MRPL33,[0],[0.0018342]
HBP1,[0],[0.00182969]
SCO1,[0],[0.00182465]
RPA4,[0],[0.00182412]
ARHGAP20,[0],[0.00182384]
PDIA4,[0],[0.00182379]
NUF2,[0],[0.00182223]
PROS1,[0],[0.00181552]
EEF1E1,[0],[0.00181293]
ACSM6,[0],[0.00181108]
RIC8B,[0],[0.00180527]
EXOC1,[0],[0.0017847]
NDUFS7,[0],[0.0017844]
ASAH1,[0],[0.00178415]
COPS2,[0],[0.00178233]
GADD45G,[0],[0.00177506]
DSG4,[0],[0.00177158]
MT-CO3,[0],[0.00177083]
MBIP,[0],[0.00176875]
ADGB,[0],[0.00176653]
MLC1,[0],[0.0017661]
WDR81,[0],[0.00176566]
MSH4,[0],[0.00175828]
SERPIND1,[0],[0.00175621]
PGGT1B,[0],[0.0017525]
ADRA2B,[0],[0.00175136]
RING1,[0],[0.00175097]
RAB11FIP5,[0],[0.00175073]
B3GALT5,[0],[0.00174877]
TMBIM1,[0],[0.0017464]
ZNF468,[0],[0.00173803]
GNA15,[0],[0.00173687]
GALNS,[0],[0.00173674]
CHERP,[0],[0.00173239]
FGL1,[0],[0.00172992]
METTL4,[0],[0.00172335]
RPL23,[0],[0.0017205]
STK24,[0],[0.00171347]
SPIRE2,[0],[0.001701]
FXYD2,[0],[0.00169486]
RAB44,[0],[0.00169346]
ZDHHC8,[0],[0.00168976]
NCL,[0],[0.00168638]
PRDX6,[0],[0.00167912]
NPC1L1,[0],[0.00167633]
FXYD3,[0],[0.00167343]
PAM16,[0],[0.00166962]
EEF2K,[0],[0.00166909]
MEF2B,[0],[0.0016666]
GJA3,[0],[0.00165727]
PFDN4,[0],[0.00165703]
SHC2,[0],[0.00165415]
SPATA2,[0],[0.00165015]
SSNA1,[0],[0.00164974]
SOCS4,[0],[0.00164797]
DSC3,[0],[0.00163931]
HOXB9,[0],[0.00163785]
LIPE,[0],[0.00163767]
COPS5,[0],[0.00163717]
ARHGAP23,[0],[0.00163068]
PSPC1,[0],[0.00162876]
AKAP5,[0],[0.00162789]
AP5S1,[0],[0.00162682]
DNAH6,[0],[0.00162313]
RPS12,[0],[0.00162163]
DPYSL5,[0],[0.00162097]
FTO,[0],[0.00162035]
FZR1,[0],[0.00161913]
MSRB3,[0],[0.0016173]
AIMP2,[0],[0.00161346]
THAP7,[0],[0.00161185]
PGAM2,[0],[0.00160865]
IFNA16,[0],[0.00160011]
NDUFV1,[0],[0.00159378]
TOMM34,[0],[0.00158437]
GDPD1,[0],[0.00157934]
ZNF668,[0],[0.00157134]
ST6GALNAC2,[0],[0.00157059]
EXOSC10,[0],[0.00157014]
EIF2D,[0],[0.00156973]
NPR3,[0],[0.00156376]
FCGRT,[0],[0.00155881]
TADA1,[0],[0.00154375]
TEX10,[0],[0.00153944]
MRPS25,[0],[0.00153935]
SIRT3,[0],[0.00153905]
SEC63,[0],[0.0015389]
PLCD3,[0],[0.00153707]
PPP1R3C,[0],[0.00153682]
RAD54L,[0],[0.00153193]
PAQR5,[0],[0.00153119]
B3GNT2,[0],[0.00153098]
NDEL1,[0],[0.00153087]
UBXN6,[0],[0.00152289]
IRF2BP2,[0],[0.00152281]
USP1,[0],[0.00152228]
DSE,[0],[0.00152117]
STXBP2,[0],[0.00151818]
SCARA5,[0],[0.00151639]
CIAO1,[0],[0.00150988]
TARDBP,[0],[0.0015094]
BLOC1S3,[0],[0.00150434]
RPL32,[0],[0.00150325]
GCDH,[0],[0.00150324]
TSEN2,[0],[0.00149881]
COG5,[0],[0.00149509]
MSX1,[0],[0.00149375]
CDK11A,[0],[0.00149218]
SH3GL3,[0],[0.00149213]
TBC1D25,[0],[0.00149069]
NELFB,[0],[0.00148819]
ENTPD6,[0],[0.00148342]
NDRG3,[0],[0.0014831]
TMEM30A,[0],[0.00148169]
RPLP1,[0],[0.0014764]
NKX2-5,[0],[0.00147226]
TOMM7,[0],[0.00146987]
SYNRG,[0],[0.00146883]
THEMIS,[0],[0.00146843]
SRSF10,[0],[0.00146523]
RRM2B,[0],[0.00146315]
MTMR6,[0],[0.00146142]
BRF2,[0],[0.00145079]
CDR2L,[0],[0.00145034]
F8A2,[0],[0.00144828]
TFB2M,[0],[0.00144805]
CTPS1,[0],[0.00144718]
SH3RF1,[0],[0.00144601]
MUCL1,[0],[0.0014452]
NANP,[0],[0.00144453]
RHOG,[0],[0.00144187]
PDE4C,[0],[0.00143796]
ICMT,[0],[0.00143785]
NEK6,[0],[0.00143667]
EXOSC4,[0],[0.00143365]
TRNAU1AP,[0],[0.00142721]
GTF3C5,[0],[0.00142465]
SELPLG,[0],[0.00141318]
REEP5,[0],[0.00141271]
MRPL17,[0],[0.00141044]
FBXO10,[0],[0.00140774]
TRIB1,[0],[0.00140422]
YTHDC2,[0],[0.00139939]
ANKRD49,[0],[0.00139744]
CHID1,[0],[0.00139169]
ARIH2,[0],[0.00138658]
IDNK,[0],[0.00138325]
TMEM126B,[0],[0.00137937]
HNRNPA1,[0],[0.00137834]
MLYCD,[0],[0.00137653]
ADI1,[0],[0.00136512]
RGS22,[0],[0.00136489]
TYRO3,[0],[0.00136469]
CLN6,[0],[0.00136101]
GBGT1,[0],[0.0013605]
CDC7,[0],[0.00135842]
HEPH,[0],[0.00135333]
RAB3IL1,[0],[0.00134888]
WDHD1,[0],[0.00134809]
NADSYN1,[0],[0.00134723]
SGSM3,[0],[0.00134666]
FEN1,[0],[0.00134655]
SKA3,[0],[0.00134386]
ARL6,[0],[0.00133339]
OSBPL1A,[0],[0.00133268]
CNPY3,[0],[0.00132867]
HRG,[0],[0.00132715]
FARSA,[0],[0.00132295]
LHFPL5,[0],[0.0013228]
RNPS1,[0],[0.0013227]
CRLS1,[0],[0.00132184]
RGS4,[0],[0.00132043]
MCC,[0],[0.00131971]
DHFR,[0],[0.00131927]
SCLY,[0],[0.00131563]
KANK2,[0],[0.0013142]
PROK1,[0],[0.00131413]
ST8SIA1,[0],[0.00131342]
HS3ST2,[0],[0.00131088]
HOXC6,[0],[0.0013104]
GLUD1,[0],[0.0013101]
ZNF710,[0],[0.0013015]
FKBP1B,[0],[0.00130115]
CHCHD10,[0],[0.00129704]
CFC1,[0],[0.00129677]
ST14,[0],[0.0012955]
PTCH2,[0],[0.00129436]
RPP30,[0],[0.00129208]
DYNLL1,[0],[0.00128841]
PIWIL2,[0],[0.00128723]
PLIN2,[0],[0.00128477]
STARD4,[0],[0.00128297]
DMP1,[0],[0.00128272]
FAAH,[0],[0.00128264]
RRAGB,[0],[0.00128139]
VKORC1L1,[0],[0.00127877]
HNRNPUL1,[0],[0.00127832]
RNMT,[0],[0.00127818]
EZR,[0],[0.00127548]
DCP1B,[0],[0.00127469]
F13A1,[0],[0.00127437]
HMGN2,[0],[0.00127228]
GAA,[0],[0.00127038]
ARL8A,[0],[0.00126851]
RAB15,[0],[0.00126641]
RPL39L,[0],[0.00126392]
RPL36AL,[0],[0.00126285]
SERPINE1,[0],[0.00126228]
PSMA6,[0],[0.0012614]
CPA3,[0],[0.00125872]
SEMA3B,[0],[0.0012554]
MPC1,[0],[0.00125498]
MOK,[0],[0.00125025]
TSG101,[0],[0.00124884]
GTF2H2C,[0],[0.00124744]
CMTM6,[0],[0.00124374]
CSNK2A3,[0],[0.00123873]
MCF2,[0],[0.00123716]
ACSM3,[0],[0.00123123]
PRDX3,[0],[0.00122783]
SIX1,[0],[0.00122734]
RSPH4A,[0],[0.00122587]
MED9,[0],[0.00122111]
NDUFS4,[0],[0.00122093]
ESPN,[0],[0.00121391]
IFT46,[0],[0.00120887]
PRKCSH,[0],[0.00120731]
ATP6V1C2,[0],[0.00120661]
NT5M,[0],[0.00119955]
IGSF6,[0],[0.00119853]
SCT,[0],[0.00119765]
RPAP2,[0],[0.00119605]
ASB17,[0],[0.0011918]
BET1L,[0],[0.00118601]
PIGS,[0],[0.00118266]
LLGL1,[0],[0.00118006]
DCAF17,[0],[0.001176]
THAP4,[0],[0.00117444]
RPH3A,[0],[0.00117442]
SPICE1,[0],[0.00117131]
CCT6A,[0],[0.00116874]
CYTH2,[0],[0.00116752]
TMED4,[0],[0.00115932]
MAPRE1,[0],[0.00115861]
CEP97,[0],[0.00115836]
ALOX5AP,[0],[0.00115573]
PHC3,[0],[0.00114693]
ABI1,[0],[0.0011426]
CLDN9,[0],[0.00114201]
KCNF1,[0],[0.0011415]
NDUFAF6,[0],[0.00114041]
RGS14,[0],[0.00113762]
PPP4R2,[0],[0.0011307]
GOLGA1,[0],[0.00112609]
POLL,[0],[0.00112315]
FUBP3,[0],[0.00112217]
SNW1,[0],[0.00112078]
INHBC,[0],[0.00111812]
CES2,[0],[0.00111751]
FZD9,[0],[0.00111649]
CAPN5,[0],[0.0011102]
SHMT1,[0],[0.0011075]
ECD,[0],[0.00110599]
CNN2,[0],[0.0011032]
ASIC2,[0],[0.00110236]
TNFSF13,[0],[0.00110179]
PMPCB,[0],[0.00110046]
OR52E5,[0],[0.00109483]
NIT2,[0],[0.00109291]
NDUFA6,[0],[0.0010916]
CHMP3,[0],[0.00108979]
BMP5,[0],[0.00108961]
SAT1,[0],[0.00108952]
ASPA,[0],[0.00108877]
DENND6A,[0],[0.00108123]
DYNC1LI2,[0],[0.00108084]
VAMP7,[0],[0.00107677]
NPNT,[0],[0.0010763]
PDGFC,[0],[0.00107291]
GALK1,[0],[0.00107233]
ADORA2B,[0],[0.00106868]
CTNS,[0],[0.00106827]
ALS2,[0],[0.00106689]
MGAT5,[0],[0.0010662]
IFNA2,[0],[0.00106538]
MSRB2,[0],[0.00106127]
MT-ND1,[0],[0.00105153]
PRR19,[0],[0.00104996]
LRRC4C,[0],[0.00104976]
KRR1,[0],[0.00104518]
GREM2,[0],[0.00104317]
ILF2,[0],[0.00104183]
MAP4K3,[0],[0.00103976]
CCM2,[0],[0.00103768]
PREPL,[0],[0.00103314]
PEX3,[0],[0.00103302]
BNIP2,[0],[0.00103077]
HSD17B7,[0],[0.00102873]
COX6B2,[0],[0.00102839]
KRT16,[0],[0.00102376]
NHEJ1,[0],[0.00102358]
USP15,[0],[0.00101973]
CCDC65,[0],[0.00101817]
COL11A2,[0],[0.00101637]
MRPL14,[0],[0.00101591]
DDX24,[0],[0.00101402]
DENND4C,[0],[0.00101269]
NUP133,[0],[0.00101005]
SLX1A,[0],[0.00100991]
DDX39B,[0],[0.00100865]
MCM10,[0],[0.00100817]
SYT5,[0],[0.00100683]
NDUFAF7,[0],[0.00100249]
SYMPK,[0],[0.00100117]
DEPDC5,[0],[0.00099964]
OAT,[0],[0.00099927]
C2CD2,[0],[0.00099756]
LPA,[0],[0.00099683]
DDX60,[0],[0.00099441]
A4GALT,[0],[0.00099106]
GDI1,[0],[0.00098803]
GATM,[0],[0.00098432]
DUS1L,[0],[0.00098242]
PORCN,[0],[0.00098105]
BMP7,[0],[0.00097866]
VRK1,[0],[0.00097557]
GCH1,[0],[0.00097394]
TIGD3,[0],[0.00097129]
RPGRIP1,[0],[0.00096999]
HPS4,[0],[0.00096837]
PFKL,[0],[0.0009677]
CIR1,[0],[0.00096618]
YIPF5,[0],[0.00095948]
CHIT1,[0],[0.00095889]
PMF1-BGLAP,[0],[0.0009546]
CABLES2,[0],[0.00095254]
ARPC2,[0],[0.00095036]
MIEF1,[0],[0.00094885]
PIAS2,[0],[0.00094792]
SERP1,[0],[0.00094729]
PURA,[0],[0.00094326]
TMED5,[0],[0.00093977]
IRF8,[0],[0.00093802]
SNRNP35,[0],[0.00093756]
HYAL3,[0],[0.00093742]
MAN1C1,[0],[0.00093514]
M6PR,[0],[0.0009349]
TDRD1,[0],[0.00093482]
SNX4,[0],[0.00093439]
LOX,[0],[0.00093248]
DMPK,[0],[0.00093235]
PRDX2,[0],[0.0009315]
REEP4,[0],[0.00092793]
CHP1,[0],[0.00092782]
IL15RA,[0],[0.00092749]
RPEL1,[0],[0.00092414]
AIMP1,[0],[0.00092136]
CTU2,[0],[0.0009211]
PNPLA2,[0],[0.00092062]
LYPD1,[0],[0.00091762]
ENY2,[0],[0.0009113]
EMC7,[0],[0.00090584]
NADK2,[0],[0.00090458]
LOXL3,[0],[0.00090112]
SPINT1,[0],[0.00089703]
IFIT3,[0],[0.00089243]
BPGM,[0],[0.00089085]
MCPH1,[0],[0.00089064]
SLC5A1,[0],[0.0008902]
ARHGEF11,[0],[0.00088553]
SLC6A19,[0],[0.00088482]
NAA35,[0],[0.00088366]
NUDT5,[0],[0.000883]
NDUFC1,[0],[0.00088266]
EXOC6B,[0],[0.00088106]
CKMT1A,[0],[0.00088073]
SASS6,[0],[0.00087716]
GALNT7,[0],[0.00087074]
MON1B,[0],[0.00086543]
RLBP1,[0],[0.00086541]
ORMDL2,[0],[0.00086301]
SMAD5,[0],[0.0008624]
VPS18,[0],[0.00086237]
HNF4G,[0],[0.00086035]
CLCN6,[0],[0.00086003]
TBC1D32,[0],[0.00085734]
EPHA10,[0],[0.00085704]
RAB14,[0],[0.00085697]
CORO1A,[0],[0.00085467]
PSMD11,[0],[0.00085313]
HPDL,[0],[0.00085153]
TNIP3,[0],[0.00084794]
IPP,[0],[0.00084673]
FAM110C,[0],[0.00084578]
RHOT2,[0],[0.00084471]
MTF1,[0],[0.00084163]
DNAJB4,[0],[0.00084121]
AGMO,[0],[0.00083982]
ANGEL2,[0],[0.00083976]
CACNA1S,[0],[0.00083736]
CAMK2D,[0],[0.00083634]
POMP,[0],[0.00083588]
EMD,[0],[0.00083435]
ST20-MTHFS,[0],[0.00083427]
IMPDH1,[0],[0.00083196]
MRPS15,[0],[0.0008268]
SHF,[0],[0.00081654]
C6orf120,[0],[0.00081315]
EFNA4,[0],[0.00081144]
ARL16,[0],[0.00080914]
SNX18,[0],[0.00080739]
RHCE,[0],[0.00080668]
BCL2L14,[0],[0.00080331]
CD2BP2,[0],[0.00080172]
HOPX,[0],[0.00080158]
PTX3,[0],[0.00079502]
AP5B1,[0],[0.0007949]
CHST6,[0],[0.00079482]
EXOC2,[0],[0.00079445]
TBCB,[0],[0.00079336]
RAB11FIP3,[0],[0.00079332]
CMKLR1,[0],[0.00078837]
FGF8,[0],[0.00078815]
SLC6A20,[0],[0.00078686]
RAB11A,[0],[0.00078679]
SYDE1,[0],[0.00078639]
LPCAT1,[0],[0.00078602]
LPIN2,[0],[0.00078523]
GPX4,[0],[0.00078464]
MRPL35,[0],[0.00078053]
RNASEH2C,[0],[0.0007777]
PMF1,[0],[0.00077758]
OR8D2,[0],[0.00077603]
PRLHR,[0],[0.00077266]
AP1S2,[0],[0.00077252]
FRRS1,[0],[0.0007719]
ALKBH1,[0],[0.00077002]
PLEKHM2,[0],[0.00076876]
NDE1,[0],[0.00076867]
TREH,[0],[0.00076712]
CCDC114,[0],[0.0007668]
NELL2,[0],[0.00076406]
API5,[0],[0.00076188]
CPD,[0],[0.00076046]
DDX1,[0],[0.0007577]
CPB1,[0],[0.00075767]
ATP6V1G2,[0],[0.00075709]
MRPS35,[0],[0.000756]
RALGAPA2,[0],[0.00075495]
BMP2K,[0],[0.00075413]
CATSPER2,[0],[0.00075346]
SYCP3,[0],[0.00075142]
HOXA4,[0],[0.00075132]
PGM3,[0],[0.00074681]
SEC13,[0],[0.00074661]
CXCL13,[0],[0.00074648]
RAB32,[0],[0.00074565]
KRT27,[0],[0.00074356]
G6PC3,[0],[0.00074334]
HGSNAT,[0],[0.00074264]
RARS2,[0],[0.00074221]
PRND,[0],[0.00074178]
DUOX2,[0],[0.00074128]
DEPDC1,[0],[0.00073592]
AOC1,[0],[0.00073365]
ANTXR1,[0],[0.00073205]
CD70,[0],[0.00073106]
PHF5A,[0],[0.00072896]
SLC22A14,[0],[0.00072618]
COMMD7,[0],[0.00072281]
RPL29,[0],[0.0007219]
LZTFL1,[0],[0.0007218]
DCAF7,[0],[0.00072175]
CCDC68,[0],[0.00072119]
MT-ATP8,[0],[0.00072064]
PIDD1,[0],[0.00071882]
PIGX,[0],[0.00071832]
PDGFD,[0],[0.00071649]
GMDS,[0],[0.00071561]
LRRC8E,[0],[0.00071529]
MOCS2,[0],[0.00071515]
IL22RA1,[0],[0.00071443]
APRT,[0],[0.00071186]
SIRPB1,[0],[0.00071061]
SH2D3C,[0],[0.00071033]
CTTNBP2NL,[0],[0.00070976]
APLP2,[0],[0.00070923]
COA4,[0],[0.00070794]
KRI1,[0],[0.00070776]
OMD,[0],[0.00070625]
DENND5B,[0],[0.00070601]
COLEC10,[0],[0.00070432]
TXLNA,[0],[0.00070148]
TRAPPC11,[0],[0.00070026]
USP11,[0],[0.00069772]
IK,[0],[0.00069641]
ELL3,[0],[0.0006953]
HOXA6,[0],[0.0006939]
SSBP1,[0],[0.00069265]
TST,[0],[0.00069103]
PLCD4,[0],[0.00069062]
TRAPPC5,[0],[0.00068814]
LTBP3,[0],[0.00068804]
SLC8A3,[0],[0.0006867]
TTC37,[0],[0.00068571]
TXN2,[0],[0.00068519]
HLA-C,[0],[0.00068287]
ABHD5,[0],[0.00068284]
LY6H,[0],[0.00068158]
PSMA7,[0],[0.00068102]
RPS6KA6,[0],[0.00068098]
DAND5,[0],[0.00068068]
RAC3,[0],[0.00067883]
TUBG2,[0],[0.00067827]
KDELR2,[0],[0.00067638]
NABP1,[0],[0.00067631]
FBRS,[0],[0.00067572]
ARHGEF26,[0],[0.00067485]
ATP6V0A1,[0],[0.00067229]
CD99L2,[0],[0.00067134]
TPX2,[0],[0.00067014]
ECSIT,[0],[0.00066908]
ARHGAP18,[0],[0.00066839]
MFAP2,[0],[0.00066749]
TMEM132A,[0],[0.00066272]
TOB1,[0],[0.00066053]
BIRC5,[0],[0.00065742]
OXCT2,[0],[0.0006549]
LZTS3,[0],[0.00065413]
UQCRFS1,[0],[0.00065369]
KIF3A,[0],[0.00065347]
ANKRA2,[0],[0.00065137]
EPC2,[0],[0.00065066]
VPS51,[0],[0.00064929]
AMPD2,[0],[0.00064916]
TP53RK,[0],[0.00064723]
TADA2A,[0],[0.00064673]
NAGA,[0],[0.00064625]
RPS7,[0],[0.00064295]
SLC2A14,[0],[0.00063923]
ASGR1,[0],[0.00063895]
IPPK,[0],[0.00063778]
FBXO38,[0],[0.00063695]
STAMBPL1,[0],[0.0006362]
ERH,[0],[0.00063518]
GPR20,[0],[0.00063431]
PGAP1,[0],[0.00063358]
LY6E,[0],[0.00063267]
ORC6,[0],[0.00063065]
LAMP2,[0],[0.00062891]
KLK1,[0],[0.00062821]
CLTB,[0],[0.00062704]
TDP1,[0],[0.00062645]
CLGN,[0],[0.00062497]
VCPKMT,[0],[0.00062463]
NSUN4,[0],[0.00062445]
HRH2,[0],[0.00062384]
PPP1R8,[0],[0.00062377]
NELFCD,[0],[0.00062371]
IL21R,[0],[0.00062355]
OPALIN,[0],[0.00062353]
GAMT,[0],[0.00062347]
UNC119,[0],[0.00061857]
WNK2,[0],[0.00061745]
POLA2,[0],[0.00061622]
CTRB2,[0],[0.00061394]
EIF3F,[0],[0.00061384]
XYLB,[0],[0.00061339]
PSMA8,[0],[0.00061281]
SH2D3A,[0],[0.00061209]
VMA21,[0],[0.0006113]
VPS25,[0],[0.00060981]
MBOAT1,[0],[0.00060904]
TARBP2,[0],[0.00060892]
PLA2G2A,[0],[0.00060791]
STRADA,[0],[0.0006079]
VGF,[0],[0.00060606]
AK6,[0],[0.00060596]
MYCBPAP,[0],[0.00060553]
BAG2,[0],[0.00060427]
SCAF1,[0],[0.00060404]
INS,[0],[0.00060373]
NLGN2,[0],[0.00060254]
IGFBP4,[0],[0.00060064]
RAG2,[0],[0.00060061]
TNFSF13B,[0],[0.00060004]
CMC2,[0],[0.00059892]
MS4A10,[0],[0.00059705]
SIRT6,[0],[0.00059671]
PFDN6,[0],[0.0005946]
PREX2,[0],[0.00059414]
PLK4,[0],[0.00059409]
MAN1A1,[0],[0.00059309]
RPL23A,[0],[0.00059231]
GABARAPL2,[0],[0.00059154]
CHCHD1,[0],[0.00058951]
DGUOK,[0],[0.00058884]
SKA2,[0],[0.00058556]
SLC25A17,[0],[0.00058404]
FGFR1OP2,[0],[0.00058309]
CHCHD4,[0],[0.00058277]
RSL24D1,[0],[0.00057823]
RAD21,[0],[0.00057755]
PFN4,[0],[0.00057752]
CLEC4C,[0],[0.00057716]
DNAH14,[0],[0.00057623]
RBM42,[0],[0.00057568]
CPSF7,[0],[0.00057538]
JMY,[0],[0.00057528]
PLA2G15,[0],[0.00057525]
PPP1R12C,[0],[0.00057503]
PYDC2,[0],[0.0005739]
NOP10,[0],[0.00057184]
HMOX2,[0],[0.00057171]
HPS1,[0],[0.00057163]
RNH1,[0],[0.00057125]
USP34,[0],[0.00057002]
ATPAF1,[0],[0.00056856]
LPGAT1,[0],[0.00056686]
HPSE2,[0],[0.00056625]
CDYL,[0],[0.00056555]
OR10A6,[0],[0.00056461]
