Gene,Predicted Label,Probability
RAB3GAP1,[1],[0.83950686]
EHD1,[1],[0.83944935]
NAP1L1,[1],[0.83938164]
SGK2,[1],[0.8393217]
CPSF1,[1],[0.8393077]
KCNJ4,[1],[0.8392736]
STAB2,[1],[0.83924973]
AMY2B,[1],[0.8392379]
DYNC1LI2,[1],[0.8391315]
TFCP2,[1],[0.83912706]
ZRANB1,[1],[0.8391051]
DNAJC2,[1],[0.83905107]
CAV3,[1],[0.839049]
CD101,[1],[0.8390107]
CHST14,[1],[0.83896786]
ASPA,[1],[0.83893186]
HNRNPUL2,[1],[0.8389133]
ATF6B,[1],[0.838866]
TCL1B,[1],[0.83877015]
FOXP4,[1],[0.8385657]
ZIC3,[1],[0.8385626]
PNLIPRP1,[1],[0.8385382]
TUBGCP3,[1],[0.83851457]
PLIN5,[1],[0.8384902]
FRRS1,[1],[0.8384332]
C17orf49,[1],[0.8384251]
DDX19B,[1],[0.8384122]
CSGALNACT2,[1],[0.8383578]
PEX11G,[1],[0.8383209]
SSBP4,[1],[0.8382325]
ZCCHC7,[1],[0.8381483]
HRG,[1],[0.83808255]
FDXACB1,[1],[0.83807236]
GUK1,[1],[0.8380538]
CFD,[1],[0.8380412]
CTU2,[1],[0.8380393]
BUB3,[1],[0.8379967]
EMC4,[1],[0.83793443]
MSI1,[1],[0.83789974]
LPAR2,[1],[0.83783937]
KPNA6,[1],[0.8378383]
MAPRE1,[1],[0.8376523]
HS3ST6,[1],[0.83758223]
EIF2A,[1],[0.8375469]
ZNF429,[1],[0.8374346]
CD93,[1],[0.8374196]
SEZ6L,[1],[0.83739907]
RGPD1,[1],[0.8373673]
OR1A1,[1],[0.83728045]
QRSL1,[1],[0.83727616]
ETFA,[1],[0.8370867]
IVL,[1],[0.83701694]
DLL3,[1],[0.8369868]
SUGCT,[1],[0.8369607]
SLURP1,[1],[0.83688706]
TRA2B,[1],[0.83685267]
BATF3,[1],[0.83674574]
MOGAT1,[1],[0.83667123]
TAC3,[1],[0.83665705]
MTG1,[1],[0.83656245]
ZNF599,[1],[0.8365366]
CLIC4,[1],[0.8364959]
TRIM3,[1],[0.836206]
MMP17,[1],[0.83616674]
CTRB2,[1],[0.83615]
ARL8B,[1],[0.83600587]
TRIM44,[1],[0.8359317]
HNRNPR,[1],[0.835848]
ELSPBP1,[1],[0.83581334]
KIF1B,[1],[0.83576137]
FKBP5,[1],[0.8357605]
HS6ST2,[1],[0.83570784]
SUMF2,[1],[0.8356734]
YY1AP1,[1],[0.8356003]
PRL,[1],[0.8355372]
PHC3,[1],[0.8354658]
PTMS,[1],[0.83543044]
AKTIP,[1],[0.83541405]
PPM1A,[1],[0.83530724]
CFAP20,[1],[0.83530724]
AICDA,[1],[0.8352062]
CELA2A,[1],[0.8351199]
OR4B1,[1],[0.8350852]
SLC35B1,[1],[0.8350642]
LSR,[1],[0.8350601]
NTN3,[1],[0.8350224]
FBXO43,[1],[0.8350205]
RASGRP4,[1],[0.83488]
SYT7,[1],[0.83485466]
NMNAT3,[1],[0.8347962]
OR52L1,[1],[0.83479434]
UFM1,[1],[0.834742]
SFTA3,[1],[0.8346892]
LIPG,[1],[0.8346398]
UQCRC2,[1],[0.83463943]
FUT3,[1],[0.8346324]
GNGT2,[1],[0.83447]
LEFTY2,[1],[0.8344247]
EXOC7,[1],[0.8343605]
CES4A,[1],[0.83429945]
GTF2A1L,[1],[0.834279]
TAF1L,[1],[0.83423424]
ZNF776,[1],[0.8341837]
SLC51A,[1],[0.8341051]
PPP1R10,[1],[0.834047]
SP7,[1],[0.8339773]
GTF2I,[1],[0.8339432]
CLDN19,[1],[0.83392835]
RGS5,[1],[0.8339093]
PEX3,[1],[0.83387655]
NUP62,[1],[0.8337511]
CNPY3,[1],[0.83373225]
ZNF577,[1],[0.8337059]
LDHAL6A,[1],[0.8336985]
SNAP23,[1],[0.83364636]
ELAVL1,[1],[0.8336403]
MFSD12,[1],[0.83356583]
CD1A,[1],[0.8335367]
WDR75,[1],[0.8333857]
UTS2R,[1],[0.83329207]
RTN4R,[1],[0.8332104]
SNRPD1,[1],[0.83317375]
GPCPD1,[1],[0.8331545]
SNX8,[1],[0.83313316]
RPS6,[1],[0.8330155]
LGI2,[1],[0.8328688]
ZMYND8,[1],[0.8328574]
GRK1,[1],[0.83285534]
HK1,[1],[0.83279234]
ST8SIA4,[1],[0.8326857]
PPP1R7,[1],[0.8326787]
FZR1,[1],[0.8326485]
PNN,[1],[0.8326318]
STARD3NL,[1],[0.8326175]
GUCA1A,[1],[0.8325507]
KCNJ11,[1],[0.8323742]
APC2,[1],[0.832355]
MDH1,[1],[0.8321575]
IFNAR1,[1],[0.8321249]
MLX,[1],[0.83203393]
TAX1BP3,[1],[0.83195186]
CDK2AP1,[1],[0.8318394]
GCNT7,[1],[0.8318078]
LTBP3,[1],[0.83178747]
KCNA3,[1],[0.83177584]
TRIM21,[1],[0.83175886]
LRRC8A,[1],[0.8317417]
PLEKHG5,[1],[0.83173114]
RPS27L,[1],[0.8316764]
CHDH,[1],[0.831591]
CRAT,[1],[0.8314454]
PANK4,[1],[0.8313746]
CPLX2,[1],[0.83135056]
EGLN2,[1],[0.83122087]
CCDC151,[1],[0.83120674]
LRRC47,[1],[0.8311736]
HNRNPU,[1],[0.83113986]
RORC,[1],[0.83111566]
MBTD1,[1],[0.8310403]
MYLIP,[1],[0.8309994]
AK9,[1],[0.8309964]
SLAMF6,[1],[0.8309614]
CC2D2A,[1],[0.8309261]
SLC26A6,[1],[0.83090276]
PARG,[1],[0.83084893]
TOMM22,[1],[0.8308369]
USP6NL,[1],[0.8307848]
APIP,[1],[0.8307412]
WBP2,[1],[0.83074105]
IFIT1,[1],[0.83060914]
CTDSPL,[1],[0.83060265]
CD83,[1],[0.8305879]
NDOR1,[1],[0.83057225]
ZNF226,[1],[0.8305105]
AP3M1,[1],[0.8304157]
FXYD6,[1],[0.83038956]
TNFRSF13B,[1],[0.83034635]
USP46,[1],[0.83032125]
SRSF4,[1],[0.83028996]
CCNC,[1],[0.83023787]
RGN,[1],[0.8302264]
KCNE4,[1],[0.8301484]
UQCC2,[1],[0.8301004]
ATF6,[1],[0.83007175]
ASMT,[1],[0.8300206]
GAS8,[1],[0.8299535]
DMPK,[1],[0.82992154]
AZI2,[1],[0.82979995]
ZNF135,[1],[0.82975]
GABRB1,[1],[0.8296874]
IL19,[1],[0.8296774]
TSSK4,[1],[0.8292736]
METTL1,[1],[0.8292669]
TFR2,[1],[0.8292254]
SPNS1,[1],[0.82921284]
SEPHS1,[1],[0.8292105]
MTO1,[1],[0.82916176]
SPICE1,[1],[0.8290745]
DUSP10,[1],[0.82907015]
ZNF706,[1],[0.82905895]
TMED10,[1],[0.8289606]
MAGOH,[1],[0.82885337]
USP13,[1],[0.8288042]
ORC6,[1],[0.8287074]
SLC35B2,[1],[0.828689]
AKAP10,[1],[0.82865494]
POLR2J,[1],[0.8286239]
ANP32E,[1],[0.82857764]
SLC12A3,[1],[0.8285647]
NME1-NME2,[1],[0.8285082]
EIF4A3,[1],[0.8283894]
UNK,[1],[0.8283776]
MFSD2A,[1],[0.8283682]
TSNAX,[1],[0.8281927]
CDH24,[1],[0.8281873]
CDS2,[1],[0.8281548]
NDUFAF6,[1],[0.82805926]
FMO4,[1],[0.8280492]
PGK2,[1],[0.8280443]
CDX1,[1],[0.82779133]
PSMD13,[1],[0.82776713]
LIPH,[1],[0.827746]
UBLCP1,[1],[0.82772017]
KIRREL3,[1],[0.82761306]
ARF1,[1],[0.827543]
DUS4L,[1],[0.82753235]
LAT,[1],[0.82741237]
BOLA1,[1],[0.8273938]
PRLHR,[1],[0.8273403]
TRUB2,[1],[0.82729506]
TSEN34,[1],[0.82726395]
COPS7B,[1],[0.8271258]
DHODH,[1],[0.8270952]
AMTN,[1],[0.8268999]
THUMPD1,[1],[0.8268335]
PRX,[1],[0.8266058]
DDIT4,[1],[0.8265705]
IL13RA2,[1],[0.8264723]
ZFP37,[1],[0.8264484]
PLA2G4D,[1],[0.82644725]
ZNF699,[1],[0.82643104]
MYLK2,[1],[0.82635784]
ZNF528,[1],[0.82634944]
ZNF486,[1],[0.8263009]
RALY,[1],[0.8262254]
TRIM40,[1],[0.82621485]
SPATA5,[1],[0.82611144]
EAPP,[1],[0.82601494]
CPSF2,[1],[0.82594955]
KCNJ10,[1],[0.82590485]
PASD1,[1],[0.82590306]
OPTC,[1],[0.8258924]
CD55,[1],[0.82586867]
TNFRSF4,[1],[0.8258243]
GSDMB,[1],[0.8257669]
CPSF4L,[1],[0.8257597]
EXOSC2,[1],[0.82568485]
EIF2S1,[1],[0.82559454]
CYB5A,[1],[0.825534]
ORMDL2,[1],[0.8254851]
PLD1,[1],[0.82543737]
USP43,[1],[0.8254248]
SERPINB2,[1],[0.8253639]
POU1F1,[1],[0.82533693]
BICD1,[1],[0.8253011]
SMYD2,[1],[0.8252648]
VAMP4,[1],[0.82521725]
POLM,[1],[0.8251863]
CPB2,[1],[0.82515085]
HOMER3,[1],[0.8251473]
RRM2B,[1],[0.82503927]
CCDC6,[1],[0.8250304]
REN,[1],[0.8250092]
CD300LB,[1],[0.82493395]
ZNF219,[1],[0.8249041]
KIAA2012,[1],[0.82490003]
SLC25A20,[1],[0.8248573]
TPGS2,[1],[0.8247503]
TSNARE1,[1],[0.82459176]
PNKD,[1],[0.82451326]
ALKBH2,[1],[0.8245017]
GIT2,[1],[0.82443655]
RPL30,[1],[0.82442784]
PRKCSH,[1],[0.82442117]
OGDHL,[1],[0.8243976]
RNF185,[1],[0.82430637]
PRSS57,[1],[0.82395643]
GATAD1,[1],[0.8239162]
INVS,[1],[0.8237843]
INMT,[1],[0.8236202]
PLEKHA3,[1],[0.8235977]
MICA,[1],[0.82354134]
GPR21,[1],[0.8235265]
B3GNTL1,[1],[0.8235239]
SCARF2,[1],[0.8235174]
POMGNT2,[1],[0.8234474]
LAMP2,[1],[0.82337385]
AREG,[1],[0.8233616]
SYMPK,[1],[0.82328606]
GPX7,[1],[0.8232257]
CCL20,[1],[0.82322377]
RRAS2,[1],[0.82318544]
PELP1,[1],[0.8231276]
IFNA16,[1],[0.8231234]
ALG10B,[1],[0.82301843]
PLA2G3,[1],[0.82299435]
SHC2,[1],[0.82299125]
ZNF782,[1],[0.8229802]
TBC1D10C,[1],[0.8228465]
ZNF470,[1],[0.8228207]
NCR1,[1],[0.82270604]
ZNF777,[1],[0.8226989]
ZNF558,[1],[0.8226797]
ID2,[1],[0.8226324]
RPL12,[1],[0.82261705]
PF4V1,[1],[0.8225811]
ZFP30,[1],[0.8225684]
TSPYL2,[1],[0.8224893]
NSUN6,[1],[0.8224701]
RPL27,[1],[0.8223781]
INSC,[1],[0.82224005]
GUCY2F,[1],[0.8221602]
FNTA,[1],[0.8221503]
ACADVL,[1],[0.8221417]
KCND1,[1],[0.8221111]
KHSRP,[1],[0.8220638]
KCNIP4,[1],[0.8220002]
MSRB1,[1],[0.8218904]
AAR2,[1],[0.8218893]
TRPC4,[1],[0.8218666]
IL9R,[1],[0.82179594]
GABRA5,[1],[0.8216584]
ZNF718,[1],[0.8216335]
POLR1E,[1],[0.82159305]
BCKDHA,[1],[0.8212898]
PRSS8,[1],[0.8212547]
RAB11A,[1],[0.8212209]
MCM3,[1],[0.821152]
SCFD2,[1],[0.82112706]
SF1,[1],[0.82108516]
SLC12A8,[1],[0.8210306]
MRPS9,[1],[0.821021]
CRACR2A,[1],[0.82095367]
TRIM14,[1],[0.8209232]
CACNG2,[1],[0.82085246]
PNKP,[1],[0.8207906]
COX7A1,[1],[0.8207899]
TRIB1,[1],[0.82076263]
STK3,[1],[0.8207323]
TACR3,[1],[0.82070595]
LSM6,[1],[0.8206791]
PDCD10,[1],[0.82063794]
FMO3,[1],[0.8206076]
ABCG5,[1],[0.8205159]
MAL2,[1],[0.8203886]
NOP16,[1],[0.8203334]
ARHGEF37,[1],[0.8202896]
WDR6,[1],[0.8202002]
NRL,[1],[0.82009476]
CMSS1,[1],[0.82005095]
CHPF2,[1],[0.82001406]
FAIM,[1],[0.82000905]
ZYG11B,[1],[0.8199885]
DDN,[1],[0.819945]
APOBEC3A,[1],[0.81994075]
JADE3,[1],[0.81993026]
ALDH16A1,[1],[0.8199016]
TARBP2,[1],[0.8198565]
TET2,[1],[0.81981534]
LONP1,[1],[0.819618]
OAZ3,[1],[0.81959534]
NKX2-1,[1],[0.81955653]
TXNDC17,[1],[0.8194062]
WDR20,[1],[0.8193908]
TREML2,[1],[0.8193034]
TMEM67,[1],[0.8192405]
ZNF451,[1],[0.8192232]
MGRN1,[1],[0.8190518]
LHX4,[1],[0.818946]
PDLIM5,[1],[0.8187933]
SCGB1A1,[1],[0.8187898]
PROM1,[1],[0.8186049]
CWC22,[1],[0.8185696]
SRGAP2,[1],[0.81851447]
NOL7,[1],[0.8184579]
PRDM4,[1],[0.81837]
CD1C,[1],[0.81836104]
KRT15,[1],[0.818358]
KPNA4,[1],[0.818348]
ST3GAL6,[1],[0.8182853]
ABTB1,[1],[0.8182389]
ZNHIT2,[1],[0.81820375]
GXYLT2,[1],[0.8181849]
UBE3C,[1],[0.81818336]
RASSF6,[1],[0.818165]
ANO10,[1],[0.81812316]
G0S2,[1],[0.81809324]
KCTD15,[1],[0.81803495]
ZNF418,[1],[0.8180083]
ZNF592,[1],[0.8180046]
MZF1,[1],[0.8179166]
PFDN4,[1],[0.8179064]
FSHB,[1],[0.8177069]
CARD16,[1],[0.81770456]
HMGB3,[1],[0.8175401]
KYNU,[1],[0.81753063]
TRAPPC3,[1],[0.81750554]
SLC3A1,[1],[0.8174717]
MPC1,[1],[0.817327]
AMY2A,[1],[0.8173117]
HLTF,[1],[0.8172384]
KDM1B,[1],[0.81710535]
GBE1,[1],[0.81708896]
SRSF1,[1],[0.81702214]
SGSH,[1],[0.8170189]
GRIK5,[1],[0.817006]
SEMA4F,[1],[0.81691647]
TNFRSF6B,[1],[0.81690145]
CALCOCO1,[1],[0.8168397]
PEX14,[1],[0.81668174]
ZNF565,[1],[0.81660026]
CLIC5,[1],[0.81637704]
PHF12,[1],[0.81637466]
MOB1A,[1],[0.816257]
FGF4,[1],[0.81624615]
TRIP4,[1],[0.8162169]
MC4R,[1],[0.81611377]
COBL,[1],[0.81603056]
ARHGAP12,[1],[0.8160102]
SHARPIN,[1],[0.81600046]
MTPN,[1],[0.81589603]
KDM6B,[1],[0.81588626]
ZNF546,[1],[0.8158741]
HAL,[1],[0.8158663]
RHPN1,[1],[0.8157321]
CHRNG,[1],[0.81569564]
PRPF18,[1],[0.8156679]
PICK1,[1],[0.8155278]
DNAH12,[1],[0.8155242]
CHPT1,[1],[0.8154963]
ZNF586,[1],[0.81543005]
CAPNS2,[1],[0.8152475]
THTPA,[1],[0.815219]
ACER1,[1],[0.81519073]
TWF2,[1],[0.8151124]
ZDHHC17,[1],[0.8151091]
RLN1,[1],[0.8151041]
MARVELD3,[1],[0.81491995]
TBX19,[1],[0.81489205]
MATK,[1],[0.8148621]
SH2D2A,[1],[0.8148334]
CDO1,[1],[0.8147494]
ATP11A,[1],[0.8147353]
ACTR3C,[1],[0.81473297]
KIF20B,[1],[0.8146294]
SSTR2,[1],[0.8146159]
MYCBP,[1],[0.8145115]
OR51E2,[1],[0.8144637]
SNTB2,[1],[0.81436026]
NTF4,[1],[0.8143527]
FGF17,[1],[0.8143307]
ZNF676,[1],[0.81432843]
SFI1,[1],[0.8142506]
QDPR,[1],[0.8142007]
ZNF689,[1],[0.8141483]
ZNF425,[1],[0.8141201]
AMOTL2,[1],[0.814119]
RBM7,[1],[0.8140905]
BTF3,[1],[0.8140782]
ARHGAP27,[1],[0.81399244]
VPS52,[1],[0.81396157]
CRISP2,[1],[0.81391156]
PIGK,[1],[0.8138852]
DNAAF1,[1],[0.8138819]
UCHL5,[1],[0.81383294]
PNPLA6,[1],[0.81383014]
ARHGAP28,[1],[0.81370765]
UGT1A6,[1],[0.8136982]
ZNF737,[1],[0.8136624]
CAPN8,[1],[0.81363565]
RGS4,[1],[0.8136078]
IREB2,[1],[0.81350285]
NSFL1C,[1],[0.81344426]
QPRT,[1],[0.8134182]
UCK2,[1],[0.8134071]
ZNF74,[1],[0.8133406]
AWAT2,[1],[0.8132317]
CBY1,[1],[0.8131002]
COL6A6,[1],[0.8130863]
NRXN2,[1],[0.81306297]
SLC8A3,[1],[0.81301755]
CENPW,[1],[0.8129954]
SMYD3,[1],[0.81295806]
CCL8,[1],[0.8128957]
NSMCE1,[1],[0.81287986]
UNC119,[1],[0.81287646]
IQCB1,[1],[0.81285346]
DOK6,[1],[0.8128367]
CCNT1,[1],[0.81282336]
PABPC4,[1],[0.81278616]
ITCH,[1],[0.8127293]
HS3ST3A1,[1],[0.81268686]
TMC8,[1],[0.8125778]
KANK1,[1],[0.8125777]
EIF5A2,[1],[0.81256425]
RAB11B,[1],[0.81255996]
SMC6,[1],[0.812464]
S100A10,[1],[0.8123688]
CPT1B,[1],[0.8122758]
CDH6,[1],[0.8122647]
PGS1,[1],[0.81220543]
PRMT7,[1],[0.8121912]
SPARC,[1],[0.812078]
DUOX1,[1],[0.81206447]
ZNF692,[1],[0.81191164]
ALDH7A1,[1],[0.8118019]
COPS5,[1],[0.81174165]
HAO1,[1],[0.8116997]
DERL2,[1],[0.81162196]
MIEF1,[1],[0.8116057]
B3GALNT2,[1],[0.81151605]
SLC25A24,[1],[0.811422]
LSM3,[1],[0.81141156]
RPE,[1],[0.81133235]
KLHDC3,[1],[0.8111628]
ACBD3,[1],[0.8110932]
GAD1,[1],[0.8110819]
EDC3,[1],[0.8110249]
HBP1,[1],[0.811022]
SLC5A6,[1],[0.8110108]
NUAK1,[1],[0.8110043]
SYP,[1],[0.81099]
MAL,[1],[0.81097496]
PLEKHG6,[1],[0.81092083]
ZNF28,[1],[0.81091005]
HAUS3,[1],[0.8108359]
OR1G1,[1],[0.81080806]
ZNF567,[1],[0.8107281]
COPB2,[1],[0.8107163]
ISCU,[1],[0.8106707]
CD6,[1],[0.8106475]
IFNA2,[1],[0.8104124]
STX5,[1],[0.81029123]
SLC22A13,[1],[0.810284]
ABCE1,[1],[0.81028306]
UNC5D,[1],[0.8102707]
COBLL1,[1],[0.81016904]
ACTR1A,[1],[0.81010944]
BICD2,[1],[0.81006634]
RABEPK,[1],[0.8099093]
TECPR1,[1],[0.80987436]
HCAR1,[1],[0.80986357]
FIG4,[1],[0.8098403]
KRBOX4,[1],[0.8098313]
ADAM19,[1],[0.8098307]
SNTG2,[1],[0.80980396]
EXOSC7,[1],[0.80978316]
TECTA,[1],[0.80975276]
POP4,[1],[0.8096998]
UBQLN1,[1],[0.8096716]
ALOX5AP,[1],[0.80961686]
GNB4,[1],[0.80961657]
TGM5,[1],[0.8095566]
TMEM199,[1],[0.80952364]
BMPER,[1],[0.80945724]
BBS10,[1],[0.8093882]
THRSP,[1],[0.80931854]
TBC1D7,[1],[0.8092857]
ZNF720,[1],[0.8092344]
LUC7L2,[1],[0.809199]
ZNF700,[1],[0.80916715]
PRKD2,[1],[0.8090973]
EML4,[1],[0.8088714]
SIAH1,[1],[0.80881184]
H6PD,[1],[0.80875635]
ZNF180,[1],[0.80874544]
SNRPB,[1],[0.8087429]
DMGDH,[1],[0.80860436]
RAD54L,[1],[0.8085621]
PURB,[1],[0.8085519]
SCYL2,[1],[0.80851024]
ZC3H15,[1],[0.8084971]
PDYN,[1],[0.8084802]
ZNF26,[1],[0.80841124]
CHP1,[1],[0.80835056]
NFRKB,[1],[0.80829394]
USP14,[1],[0.8079223]
LAMTOR4,[1],[0.8078424]
NOMO3,[1],[0.80770755]
ZNF222,[1],[0.8075242]
ATP11B,[1],[0.80750304]
SLC25A26,[1],[0.80742794]
PDXP,[1],[0.80733716]
AGFG1,[1],[0.80733377]
HSPB11,[1],[0.8072901]
YAF2,[1],[0.8072279]
PPIB,[1],[0.8071719]
TERF2IP,[1],[0.80716956]
SULT4A1,[1],[0.80713683]
BCAT2,[1],[0.8071299]
PEX2,[1],[0.80703235]
SFTPC,[1],[0.80696845]
SRSF9,[1],[0.8069128]
TTC8,[1],[0.80689275]
ABLIM1,[1],[0.80688345]
CENPB,[1],[0.8068649]
FAM160A1,[1],[0.80681026]
PPP1R3C,[1],[0.8067246]
LIPT2,[1],[0.80666965]
B4GALT7,[1],[0.8066559]
TAF13,[1],[0.8065351]
OPHN1,[1],[0.80647904]
RPL18A,[1],[0.8064571]
RANBP10,[1],[0.80639285]
CIB1,[1],[0.8063901]
CDH15,[1],[0.80630594]
ZNF461,[1],[0.80618507]
CACNA1I,[1],[0.8061548]
GNG7,[1],[0.8060486]
GABARAPL1,[1],[0.80599904]
ACSM1,[1],[0.80597323]
ZNF680,[1],[0.80592895]
MAPK8IP2,[1],[0.80590886]
EGR4,[1],[0.8058642]
INTS5,[1],[0.80580896]
STX1B,[1],[0.80580276]
MELK,[1],[0.8057015]
UCN,[1],[0.8056467]
NPR3,[1],[0.80563444]
FBXO7,[1],[0.8056249]
MDK,[1],[0.80557865]
SLC4A11,[1],[0.80555373]
NUDT16,[1],[0.80549747]
ERN1,[1],[0.8054907]
GBF1,[1],[0.80547863]
LRPAP1,[1],[0.80544055]
NAA40,[1],[0.80534524]
AGR2,[1],[0.80532575]
WDR82,[1],[0.8052497]
KCNJ3,[1],[0.80520165]
PPP1R9B,[1],[0.80497754]
P2RX2,[1],[0.80494434]
GRSF1,[1],[0.80486315]
EIF2S2,[1],[0.80477923]
ZFP69,[1],[0.80476946]
ECD,[1],[0.8047443]
GALR1,[1],[0.8047182]
HUS1B,[1],[0.8045718]
EMB,[1],[0.8045661]
CCNDBP1,[1],[0.80453783]
HS3ST1,[1],[0.804398]
LAMTOR3,[1],[0.8043832]
ZNF335,[1],[0.8043486]
SHQ1,[1],[0.80428296]
MOB1B,[1],[0.8041923]
CPSF7,[1],[0.8041415]
UCN2,[1],[0.8040924]
LILRB1,[1],[0.8040127]
TGS1,[1],[0.803947]
GATA5,[1],[0.80388546]
ARHGEF15,[1],[0.80387026]
SCUBE2,[1],[0.80385244]
ZNF263,[1],[0.80369]
CTTNBP2NL,[1],[0.8036813]
ACSS2,[1],[0.8036771]
KLC2,[1],[0.8036659]
OR10J5,[1],[0.80358875]
DYRK1B,[1],[0.8035769]
NME7,[1],[0.8035332]
CBX5,[1],[0.8034928]
RGPD6,[1],[0.80342025]
PRKD3,[1],[0.80340064]
PLA2G2A,[1],[0.803398]
PDCD4,[1],[0.8033785]
SRM,[1],[0.8033573]
PBX2,[1],[0.80328745]
CLDN8,[1],[0.80321133]
ZNF483,[1],[0.803209]
OR4X2,[1],[0.8030136]
ZFP14,[1],[0.803002]
DEPDC7,[1],[0.8028833]
SEC61A1,[1],[0.8028796]
COPG1,[1],[0.8027794]
KIZ,[1],[0.80272186]
BST2,[1],[0.8027045]
LRRTM3,[1],[0.80253726]
KCNH5,[1],[0.80237406]
COLGALT2,[1],[0.80237275]
SPAG5,[1],[0.80236113]
PTGDS,[1],[0.80231005]
MGAT4B,[1],[0.80226314]
ZNF76,[1],[0.802259]
FOXO6,[1],[0.80225796]
PLA2G7,[1],[0.8022524]
ZNF33A,[1],[0.8021538]
TNPO3,[1],[0.8020537]
CTNNBL1,[1],[0.80201405]
GUCA1C,[1],[0.8020024]
FCGRT,[1],[0.80199665]
EXOC6,[1],[0.8019911]
RPS9,[1],[0.8019188]
RNH1,[1],[0.80189544]
ANLN,[1],[0.80186903]
DYNC1I1,[1],[0.8016654]
ZNF721,[1],[0.80158526]
SLC13A5,[1],[0.8015026]
PSMD9,[1],[0.8014762]
MEA1,[1],[0.80147535]
ZBP1,[1],[0.80147195]
NEURL1B,[1],[0.801392]
CASQ2,[1],[0.8013577]
MUS81,[1],[0.8012359]
LDB3,[1],[0.80117357]
PLA2G5,[1],[0.80114263]
DDIT4L,[1],[0.80109465]
RFX5,[1],[0.8009361]
TYR,[1],[0.80089515]
OR5F1,[1],[0.8008932]
FKBP15,[1],[0.8007377]
MAMLD1,[1],[0.8007238]
WWP2,[1],[0.8006868]
PEX13,[1],[0.80067265]
UST,[1],[0.8006697]
PFN4,[1],[0.8004983]
ARL3,[1],[0.80039966]
GZMH,[1],[0.8003929]
USP37,[1],[0.8002591]
BEX1,[1],[0.8002417]
RALGPS2,[1],[0.8002082]
NUDT8,[1],[0.8001095]
TAOK3,[1],[0.8000061]
TAF2,[1],[0.79993755]
NOS1AP,[1],[0.7999341]
RGS19,[1],[0.7998687]
THOC6,[1],[0.7998652]
CD99L2,[1],[0.7998002]
PSG2,[1],[0.79979223]
ZNF420,[1],[0.7997245]
EDEM1,[1],[0.7996871]
NUFIP2,[1],[0.7995915]
MYH7B,[1],[0.79950875]
TAGAP,[1],[0.7994477]
CCDC97,[1],[0.7994384]
RNF20,[1],[0.79929703]
TLK1,[1],[0.79925895]
TDRD1,[1],[0.7992477]
NELFA,[1],[0.7992378]
LMNB1,[1],[0.79890305]
NUP50,[1],[0.7988767]
ANXA1,[1],[0.7987999]
P4HA2,[1],[0.7987979]
CXCL14,[1],[0.79871494]
HSPE1,[1],[0.79870427]
ZNF445,[1],[0.798679]
YIPF2,[1],[0.798675]
POLR2I,[1],[0.79852885]
MED17,[1],[0.7983179]
PRG2,[1],[0.7982758]
RNF169,[1],[0.7982297]
SALL3,[1],[0.7982106]
ST6GAL2,[1],[0.7981937]
TCEAL4,[1],[0.79808664]
CD200,[1],[0.7980067]
DERL1,[1],[0.79794514]
HTATSF1,[1],[0.7977994]
UNG,[1],[0.7976021]
AHSP,[1],[0.7975984]
CSGALNACT1,[1],[0.79749656]
RPS29,[1],[0.797452]
CAD,[1],[0.7973577]
MUC20,[1],[0.797278]
TAF9,[1],[0.79719514]
ABAT,[1],[0.79712415]
IL36G,[1],[0.7970977]
SULT1A3,[1],[0.797056]
CKAP2,[1],[0.79697376]
SPTSSA,[1],[0.79696625]
BAG6,[1],[0.7969572]
UBE4A,[1],[0.7969493]
EPN3,[1],[0.7969438]
SNAI3,[1],[0.79691875]
NUDT16L1,[1],[0.7967607]
RPP30,[1],[0.79656255]
SYNPR,[1],[0.7964886]
PARP12,[1],[0.79638904]
UCKL1,[1],[0.79637665]
ZNF436,[1],[0.796349]
AKR7A3,[1],[0.7963173]
TOMM40L,[1],[0.7963105]
EIF4EBP1,[1],[0.79626215]
NR4A1,[1],[0.7962136]
CFB,[1],[0.7962133]
RHOD,[1],[0.79620326]
PJA1,[1],[0.79619724]
TPRN,[1],[0.7961242]
TMEM258,[1],[0.7961195]
ZNF25,[1],[0.7960875]
XK,[1],[0.79605544]
RCC1,[1],[0.7958523]
UGT1A1,[1],[0.79583764]
KCNRG,[1],[0.79583114]
GTPBP10,[1],[0.7957674]
PDPN,[1],[0.79567784]
MOCS1,[1],[0.79563206]
CRYL1,[1],[0.7956298]
AIPL1,[1],[0.79560715]
WEE1,[1],[0.7955973]
SF3B2,[1],[0.7954229]
GNG13,[1],[0.7953296]
COX6B2,[1],[0.7952738]
VCPKMT,[1],[0.7952013]
TNFSF4,[1],[0.79511446]
CHST7,[1],[0.79509276]
ADAM20,[1],[0.79504585]
PKD1L3,[1],[0.79503083]
KIRREL2,[1],[0.7949689]
HSF2,[1],[0.79493845]
IL22RA1,[1],[0.7948303]
UXS1,[1],[0.7948081]
PLA2G1B,[1],[0.7947615]
MOG,[1],[0.7944478]
WRNIP1,[1],[0.7944445]
ASGR2,[1],[0.79440254]
ZNF184,[1],[0.7943633]
TNFRSF10D,[1],[0.794338]
USP16,[1],[0.7943356]
MATR3,[1],[0.7942362]
DTX1,[1],[0.79422486]
RENBP,[1],[0.7941933]
SCFD1,[1],[0.79413354]
NSMCE4A,[1],[0.79381686]
TAS1R2,[1],[0.79379576]
